ts,in_queue(size), in_queue(number)
1530224917.901738394,330,5
1530224917.914458101,330,5
1530224917.927301119,396,6
1530224917.939969507,462,7
1530224917.952584292,330,5
1530224917.965102556,396,6
1530224917.977880847,330,5
1530224917.990724926,396,6
1530224918.003536896,462,7
1530224918.016175520,396,6
1530224918.028868205,330,5
1530224918.041396585,396,6
1530224918.054149251,330,5
1530224918.066833560,330,5
1530224918.079669790,330,5
1530224918.092380554,330,5
1530224918.104969801,330,5
1530224918.117639353,330,5
1530224918.130278096,330,5
1530224918.143217177,396,6
1530224918.156191923,330,5
1530224918.168749537,330,5
1530224918.181330257,462,7
1530224918.194075659,330,5
1530224918.206782855,396,6
1530224918.219541175,330,5
1530224918.232013727,396,6
1530224918.244832542,330,5
1530224918.257644661,330,5
1530224918.270328319,330,5
1530224918.282921905,396,6
1530224918.295744385,396,6
1530224918.308212722,396,6
1530224918.320733279,330,5
1530224918.333372398,396,6
1530224918.346109032,396,6
1530224918.358729108,396,6
1530224918.371571862,396,6
1530224918.384081567,396,6
1530224918.396900649,330,5
1530224918.409402088,330,5
1530224918.422117642,462,7
1530224918.434722499,462,7
1530224918.447459806,330,5
1530224918.459987205,396,6
1530224918.472531181,330,5
1530224918.485097615,462,7
1530224918.497790474,396,6
1530224918.510604477,462,7
1530224918.523263015,330,5
1530224918.535800668,330,5
1530224918.548455039,330,5
1530224918.561202465,330,5
1530224918.573819832,330,5
1530224918.586454288,330,5
1530224918.599260644,396,6
1530224918.611806935,330,5
1530224918.624444092,396,6
1530224918.636988210,396,6
1530224918.649570511,396,6
1530224918.662265324,462,7
1530224918.674796329,330,5
1530224918.687539425,330,5
1530224918.700230234,330,5
1530224918.712907046,264,4
1530224918.725542740,396,6
1530224918.738306014,330,5
1530224918.751142735,330,5
1530224918.763768737,330,5
1530224918.776473946,462,7
1530224918.789106242,330,5
1530224918.801747140,330,5
1530224918.814354206,396,6
1530224918.827093659,396,6
1530224918.839808008,330,5
1530224918.852444157,396,6
1530224918.864953283,396,6
1530224918.877485968,330,5
1530224918.890177352,330,5
1530224918.902865193,462,7
1530224918.915571599,330,5
1530224918.928300482,396,6
1530224918.940941949,396,6
1530224918.953634354,264,4
1530224918.966164645,330,5
1530224918.978766108,396,6
1530224918.991587453,528,8
1530224919.004211476,330,5
1530224919.016947283,330,5
1530224919.029655663,330,5
1530224919.042301675,396,6
1530224919.054992728,396,6
1530224919.067551771,396,6
1530224919.080112672,396,6
1530224919.092615280,330,5
1530224919.105436314,396,6
1530224919.118078092,396,6
1530224919.130617929,330,5
1530224919.143409551,396,6
1530224919.155984947,330,5
1530224919.168492812,396,6
1530224919.181125596,396,6
1530224919.193946510,462,7
1530224919.206701808,330,5
1530224919.219406478,396,6
1530224919.231915736,330,5
1530224919.244631117,396,6
1530224919.257384989,396,6
1530224919.270132907,330,5
1530224919.282943628,396,6
1530224919.295607240,396,6
1530224919.308249984,396,6
1530224919.320921295,396,6
1530224919.333561265,396,6
1530224919.346233767,330,5
1530224919.358947262,396,6
1530224919.371768284,330,5
1530224919.384277788,396,6
1530224919.396826018,330,5
1530224919.409534200,330,5
1530224919.422158072,396,6
1530224919.434777186,330,5
1530224919.447574641,462,7
1530224919.460303732,396,6
1530224919.472969803,330,5
1530224919.485574126,462,7
1530224919.498297053,594,9
1530224919.510998598,396,6
1530224919.523574249,462,7
1530224919.536078233,330,5
1530224919.548686416,396,6
1530224919.561194166,462,7
1530224919.573935395,396,6
1530224919.586570734,330,5
1530224919.599255046,330,5
1530224919.611890315,330,5
1530224919.624569057,330,5
1530224919.637357327,396,6
1530224919.649949034,396,6
1530224919.662742102,330,5
1530224919.675530551,330,5
1530224919.688239973,330,5
1530224919.700960305,330,5
1530224919.713494320,396,6
1530224919.726021237,330,5
1530224919.738805107,396,6
1530224919.751419163,396,6
1530224919.764058710,396,6
1530224919.776706620,330,5
1530224919.789269470,330,5
1530224919.802000275,462,7
1530224919.814782025,330,5
1530224919.827400744,330,5
1530224919.839869587,396,6
1530224919.852451803,396,6
1530224919.865194633,330,5
1530224919.877706814,462,7
1530224919.890425258,330,5
1530224919.903066267,396,6
1530224919.915798907,330,5
1530224919.928363443,330,5
1530224919.940969832,330,5
1530224919.953573290,330,5
1530224919.966098100,396,6
1530224919.978615147,462,7
1530224919.991262336,396,6
1530224920.003890885,330,5
1530224920.016388434,330,5
1530224920.029069400,330,5
1530224920.041586952,462,7
1530224920.054265143,396,6
1530224920.066924618,396,6
1530224920.079717997,396,6
1530224920.092257041,330,5
1530224920.104992794,396,6
1530224920.117695051,396,6
1530224920.130271375,396,6
1530224920.143045069,396,6
1530224920.155859558,396,6
1530224920.168476102,396,6
1530224920.181063473,396,6
1530224920.193589232,330,5
1530224920.206242175,330,5
1530224920.218984338,462,7
1530224920.231763108,330,5
1530224920.244318237,396,6
1530224920.257097937,330,5
1530224920.269623476,330,5
1530224920.282412118,396,6
1530224920.295064372,330,5
1530224920.307739568,396,6
1530224920.320422253,396,6
1530224920.333011998,396,6
1530224920.345582497,396,6
1530224920.358216311,462,7
1530224920.370929554,330,5
1530224920.383552483,396,6
1530224920.396217629,330,5
1530224920.408957903,330,5
1530224920.421609818,330,5
1530224920.434192815,330,5
1530224920.446802569,330,5
1530224920.459495528,396,6
1530224920.471950652,462,7
1530224920.484433869,330,5
1530224920.497024951,396,6
1530224920.509694390,462,7
1530224920.522353915,396,6
1530224920.534909790,330,5
1530224920.547637198,330,5
1530224920.560309880,462,7
1530224920.572956134,198,3
1530224920.585587222,264,4
1530224920.598274399,462,7
1530224920.611013651,330,5
1530224920.623612589,396,6
1530224920.636118098,396,6
1530224920.648860120,264,4
1530224920.661368447,462,7
1530224920.674211604,330,5
1530224920.686807656,330,5
1530224920.699414274,330,5
1530224920.711844461,264,4
1530224920.724464143,396,6
1530224920.737034699,396,6
1530224920.749553395,330,5
1530224920.762227197,330,5
1530224920.774862939,330,5
1530224920.787643811,330,5
1530224920.800152670,396,6
1530224920.812716102,462,7
1530224920.825275424,330,5
1530224920.837976915,396,6
1530224920.850795488,330,5
1530224920.863644213,462,7
1530224920.876333378,462,7
1530224920.889071963,264,4
1530224920.901714234,462,7
1530224920.914413042,396,6
1530224920.927025487,396,6
1530224920.939759303,396,6
1530224920.952467240,264,4
1530224920.965038188,330,5
1530224920.977682661,396,6
1530224920.990287207,330,5
1530224921.002939036,330,5
1530224921.015714614,330,5
1530224921.028307880,330,5
1530224921.040884500,462,7
1530224921.053551115,396,6
1530224921.066194238,396,6
1530224921.078838739,330,5
1530224921.091427056,462,7
1530224921.104106345,396,6
1530224921.116758005,330,5
1530224921.129293813,462,7
1530224921.142029233,330,5
1530224921.154640697,330,5
1530224921.167414517,330,5
1530224921.179883400,396,6
1530224921.192504621,396,6
1530224921.205068789,396,6
1530224921.217650799,330,5
1530224921.230397063,396,6
1530224921.243144912,330,5
1530224921.255797408,396,6
1530224921.268398662,330,5
1530224921.281147273,528,8
1530224921.293745976,330,5
1530224921.306528766,330,5
1530224921.319333949,330,5
1530224921.331950875,264,4
1530224921.344543680,462,7
1530224921.357301818,396,6
1530224921.370045592,330,5
1530224921.382773236,330,5
1530224921.395518476,264,4
1530224921.408230527,330,5
1530224921.420981363,330,5
1530224921.433607396,396,6
1530224921.446367553,330,5
1530224921.459101219,396,6
1530224921.471634271,396,6
1530224921.484184163,396,6
1530224921.496777305,396,6
1530224921.509392883,330,5
1530224921.522012233,528,8
1530224921.534669835,330,5
1530224921.547241710,330,5
1530224921.559962656,330,5
1530224921.572531245,330,5
1530224921.585044563,528,8
1530224921.597636686,396,6
1530224921.610223543,396,6
1530224921.623115414,396,6
1530224921.635788224,264,4
1530224921.648567657,396,6
1530224921.661246152,396,6
1530224921.674044312,330,5
1530224921.686753809,396,6
1530224921.699529187,396,6
1530224921.712058406,396,6
1530224921.724625414,396,6
1530224921.737388331,396,6
1530224921.749978380,330,5
1530224921.762597787,462,7
1530224921.775135445,330,5
1530224921.787793770,396,6
1530224921.800295092,396,6
1530224921.812962473,264,4
1530224921.825690723,396,6
1530224921.838354793,396,6
1530224921.851070761,462,7
1530224921.863734739,330,5
1530224921.876435903,330,5
1530224921.888934869,330,5
1530224921.901589890,330,5
1530224921.914191481,330,5
1530224921.926928459,330,5
1530224921.939683661,396,6
1530224921.952218743,330,5
1530224921.964783758,396,6
1530224921.977468687,462,7
1530224921.990055416,264,4
1530224922.002791023,462,7
1530224922.015509326,462,7
1530224922.028133035,330,5
1530224922.040743105,462,7
1530224922.053281196,264,4
1530224922.066035805,396,6
1530224922.078621738,330,5
1530224922.091376371,396,6
1530224922.103852964,396,6
1530224922.116358256,396,6
1530224922.129033068,396,6
1530224922.141544447,396,6
1530224922.154184240,462,7
1530224922.166845626,330,5
1530224922.179729074,396,6
1530224922.192216466,330,5
1530224922.204738381,330,5
1530224922.217356067,396,6
1530224922.229988535,264,4
1530224922.242754320,462,7
1530224922.255433683,396,6
1530224922.268091393,396,6
1530224922.280690149,396,6
1530224922.293435049,264,4
1530224922.305948048,396,6
1530224922.318627534,396,6
1530224922.331227474,330,5
1530224922.344031544,330,5
1530224922.356594317,330,5
1530224922.369155607,396,6
1530224922.381850652,462,7
1530224922.394642524,330,5
1530224922.407236445,396,6
1530224922.434126736,396,6
1530224922.446762123,330,5
1530224922.459321268,330,5
1530224922.472002546,264,4
1530224922.484639844,330,5
1530224922.497141832,330,5
1530224922.509878217,396,6
1530224922.522535301,396,6
1530224922.535325436,330,5
1530224922.547931889,264,4
1530224922.560641608,462,7
1530224922.573367947,330,5
1530224922.586096413,396,6
1530224922.598824656,396,6
1530224922.611616153,264,4
1530224922.624291280,462,7
1530224922.636995554,396,6
1530224922.649464811,330,5
1530224922.662034905,396,6
1530224922.674756941,264,4
1530224922.687311530,330,5
1530224922.699953959,330,5
1530224922.712719071,330,5
1530224922.725214017,462,7
1530224922.737749339,264,4
1530224922.750407165,396,6
1530224922.763055366,396,6
1530224922.775675748,396,6
1530224922.788166654,330,5
1530224922.800740072,396,6
1530224922.813445497,330,5
1530224922.826042182,396,6
1530224922.838626520,396,6
1530224922.851371526,330,5
1530224922.863873975,462,7
1530224922.876534022,330,5
1530224922.889006903,330,5
1530224922.901759520,396,6
1530224922.914341802,264,4
1530224922.926965758,330,5
1530224922.939494748,396,6
1530224922.952092042,396,6
1530224922.964858786,396,6
1530224922.977407498,264,4
1530224922.990125699,396,6
1530224923.002729675,330,5
1530224923.015394030,396,6
1530224923.027863859,330,5
1530224923.040496647,330,5
1530224923.053124037,330,5
1530224923.065736266,396,6
1530224923.078522656,396,6
1530224923.091359201,330,5
1530224923.104036461,330,5
1530224923.116639462,396,6
1530224923.129117011,330,5
1530224923.141759215,396,6
1530224923.154519683,330,5
1530224923.167285386,462,7
1530224923.179843158,396,6
1530224923.192369401,330,5
1530224923.205063003,330,5
1530224923.217574566,396,6
1530224923.230152621,396,6
1530224923.242917075,396,6
1530224923.255639743,396,6
1530224923.268368983,396,6
1530224923.281003464,396,6
1530224923.293489220,396,6
1530224923.306169213,396,6
1530224923.318737404,330,5
1530224923.331366034,396,6
1530224923.344087469,462,7
1530224923.356774761,330,5
1530224923.369552101,330,5
1530224923.382175548,330,5
1530224923.394833272,396,6
1530224923.407422186,330,5
1530224923.419946495,396,6
1530224923.432600312,396,6
1530224923.445114527,330,5
1530224923.457743746,330,5
1530224923.470491361,330,5
1530224923.483230028,330,5
1530224923.496002118,396,6
1530224923.508701124,330,5
1530224923.521204982,396,6
1530224923.533976310,330,5
1530224923.546702375,330,5
1530224923.559309330,396,6
1530224923.571900310,330,5
1530224923.584555699,396,6
1530224923.597072404,396,6
1530224923.609613832,396,6
1530224923.622174475,330,5
1530224923.634839184,330,5
1530224923.647672425,462,7
1530224923.660482019,396,6
1530224923.673041331,330,5
1530224923.685716992,330,5
1530224923.698453649,330,5
1530224923.711157256,330,5
1530224923.723741448,330,5
1530224923.736205246,396,6
1530224923.748874076,396,6
1530224923.761576060,396,6
1530224923.774219696,396,6
1530224923.786719887,330,5
1530224923.799333407,330,5
1530224923.812080754,330,5
1530224923.824705085,396,6
1530224923.837461956,330,5
1530224923.850200331,396,6
1530224923.862926678,330,5
1530224923.875538944,462,7
1530224923.888208016,330,5
1530224923.900906774,330,5
1530224923.913521559,396,6
1530224923.926213506,330,5
1530224923.938770166,396,6
1530224923.951491345,396,6
1530224923.963931092,528,8
1530224923.976413286,330,5
1530224923.989063588,330,5
1530224924.001536101,396,6
1530224924.014198940,330,5
1530224924.026838702,396,6
1530224924.039385025,330,5
1530224924.051954547,264,4
1530224924.064533851,330,5
1530224924.077063179,396,6
1530224924.089636507,396,6
1530224924.102274056,462,7
1530224924.115011101,330,5
1530224924.127743153,396,6
1530224924.140309303,462,7
1530224924.152789948,330,5
1530224924.165283683,396,6
1530224924.177850877,264,4
1530224924.190647440,462,7
1530224924.203312373,330,5
1530224924.215884663,396,6
1530224924.228656232,396,6
1530224924.241109301,330,5
1530224924.253662148,264,4
1530224924.266395510,528,8
1530224924.279160449,330,5
1530224924.291769972,462,7
1530224924.304438513,330,5
1530224924.317098115,264,4
1530224924.329680428,396,6
1530224924.342516354,330,5
1530224924.355275963,330,5
1530224924.367835259,330,5
1530224924.380308170,396,6
1530224924.392786100,396,6
1530224924.405337760,462,7
1530224924.417965246,330,5
1530224924.430553800,396,6
1530224924.443322254,528,8
1530224924.455872835,330,5
1530224924.468433620,462,7
1530224924.480922003,396,5
1530224924.493608249,264,4
1530224924.506366107,462,7
1530224924.518978039,396,6
1530224924.531584377,396,6
1530224924.544316008,330,5
1530224924.556819377,264,4
1530224924.569608421,396,6
1530224924.582447767,396,6
1530224924.595194350,330,5
1530224924.607877043,396,6
1530224924.620459969,330,5
1530224924.633043260,396,6
1530224924.645573823,396,6
1530224924.658172911,396,6
1530224924.670817986,330,5
1530224924.683448862,528,8
1530224924.696078605,396,6
1530224924.708896390,396,6
1530224924.721602708,396,6
1530224924.734490978,264,4
1530224924.747170612,330,5
1530224924.759815055,396,6
1530224924.772363379,396,6
1530224924.785186163,330,5
1530224924.797761631,264,4
1530224924.810438084,396,6
1530224924.823187579,330,5
1530224924.835841366,396,6
1530224924.848561379,330,5
1530224924.861113684,462,7
1530224924.873830109,330,5
1530224924.886497621,330,5
1530224924.899031922,396,6
1530224924.911793268,264,4
1530224924.924278104,462,7
1530224924.936928635,396,6
1530224924.949573589,330,5
1530224924.962152688,396,6
1530224924.974767042,330,5
1530224924.987326116,396,6
1530224924.999913903,330,5
1530224925.012444969,396,6
1530224925.024921737,396,6
1530224925.037626530,330,5
1530224925.050358406,396,6
1530224925.063008222,330,5
1530224925.075604935,396,6
1530224925.088194907,330,5
1530224925.100889105,264,4
1530224925.113589764,264,4
1530224925.126199616,528,8
1530224925.138820899,396,6
1530224925.151424882,396,6
1530224925.164047055,396,6
1530224925.176597349,396,6
1530224925.189098104,396,6
1530224925.201762434,330,5
1530224925.214358133,330,5
1530224925.227179306,396,6
1530224925.239800152,330,5
1530224925.252365868,396,6
1530224925.264976631,396,6
1530224925.277604782,396,6
