ts,in_queue.size, in_queue.number
1530568252.253915501,13692,9
1530568252.266627164,15206,10
1530568252.279278871,12178,9
1530568252.291811722,12178,9
1530568252.304423106,12112,8
1530568252.316960975,12112,8
1530568252.329662140,10598,7
1530568252.342466320,12112,8
1530568252.355251141,12112,8
1530568252.368033937,12112,8
1530568252.380971003,13626,8
1530568252.393747201,15140,8
1530568252.406541420,13626,7
1530568252.419269381,13626,6
1530568252.431890846,15140,6
1530568252.444571124,13626,5
1530568252.457156461,12112,4
1530568252.469729706,12112,4
1530568252.482495643,9084,3
1530568252.495244420,9084,3
1530568252.507875969,7570,3
1530568252.520616000,9084,4
1530568252.533456246,7570,4
1530568252.546171693,9084,5
1530568252.558993762,9084,6
1530568252.571776256,9084,6
1530568252.584492958,9084,6
1530568252.597190817,9084,6
1530568252.609991833,10598,7
1530568252.622692490,10598,7
1530568252.635608204,10598,7
1530568252.648350817,10598,7
1530568252.661122890,10598,6
1530568252.673812594,12112,6
1530568252.686771054,12112,6
1530568252.699475249,12112,6
1530568252.712209575,12112,6
1530568252.725010156,12178,7
1530568252.737682523,12178,7
1530568252.750446014,13692,8
1530568252.763283564,10664,7
1530568252.775812270,13692,9
1530568252.788398635,12178,9
1530568252.801116318,12178,9
1530568252.813910909,12178,9
1530568252.826720695,12112,8
1530568252.839551231,10598,7
1530568252.852429157,10598,7
1530568252.865070612,10598,7
1530568252.877672448,10598,7
1530568252.890320630,12112,8
1530568252.903179774,12112,8
1530568252.915812844,13626,8
1530568252.928549222,12112,7
1530568252.941308672,13626,7
1530568252.954110627,12112,6
1530568252.966827623,15140,7
1530568252.979547993,13626,7
1530568252.992260720,12112,6
1530568253.004987270,10598,5
1530568253.017650401,10598,5
1530568253.030519477,10598,5
1530568253.043359862,12112,6
1530568253.056053368,10598,6
1530568253.068863892,12112,7
1530568253.081672073,9084,6
1530568253.094323642,9084,6
1530568253.107234315,9084,6
1530568253.119826213,9084,6
1530568253.132503749,9084,6
1530568253.145054431,9084,6
1530568253.157610877,9084,6
1530568253.170265761,7570,5
1530568253.182945805,7570,5
1530568253.195698288,9084,6
1530568253.208417056,9084,6
1530568253.221125230,9084,6
1530568253.233756515,12112,7
1530568253.246558999,10664,7
1530568253.259345503,12178,7
1530568253.272004348,13692,8
1530568253.284806745,13692,8
1530568253.297611209,15206,8
1530568253.310486207,15206,8
1530568253.323349530,15206,8
1530568253.335912067,13692,7
1530568253.348554809,12112,5
1530568253.361176831,12112,5
1530568253.373995530,10598,5
1530568253.386680607,12112,6
1530568253.399307551,10598,6
1530568253.411838013,10598,6
1530568253.424546958,12112,7
1530568253.437148076,10598,7
1530568253.449727895,9084,6
1530568253.462396512,10598,7
1530568253.475174863,10598,7
1530568253.487996075,10598,7
1530568253.500641679,10598,7
1530568253.513560400,10598,7
1530568253.526495503,13626,8
1530568253.539272388,12112,7
1530568253.551822226,13626,7
1530568253.564572062,12112,6
1530568253.577196659,12112,6
1530568253.590054860,10598,5
1530568253.602687050,10598,5
1530568253.615477395,12112,6
1530568253.628048935,13626,7
1530568253.640681097,10598,6
1530568253.653309371,10598,6
1530568253.666026586,10598,7
1530568253.678880390,10598,7
1530568253.691620183,9084,6
1530568253.704288861,9084,6
1530568253.716943820,10598,7
1530568253.729711537,10598,7
1530568253.742572546,10598,7
1530568253.755318888,10664,8
1530568253.768081929,10664,8
1530568253.780952145,12178,8
1530568253.793561312,10664,7
1530568253.806296647,12178,8
1530568253.818951507,13692,8
1530568253.831880022,13626,7
1530568253.844484468,13626,7
1530568253.857082301,13626,7
1530568253.869697070,13626,7
1530568253.882431730,12112,7
1530568253.895246695,12112,7
1530568253.907883921,12112,7
1530568253.920554581,10598,6
1530568253.933146616,10598,6
1530568253.945804493,9084,6
1530568253.958510059,7570,5
1530568253.971462182,7570,5
1530568253.984036843,7570,5
1530568253.996747804,7570,5
1530568254.009250455,7570,5
1530568254.021937392,10598,6
1530568254.034627856,9084,5
1530568254.047408453,12112,6
1530568254.059885485,10598,5
1530568254.072590166,12112,5
1530568254.085305495,13626,5
1530568254.098103180,16654,6
1530568254.110804193,13626,5
1530568254.123721717,16654,6
1530568254.136316062,13626,5
1530568254.149100695,13626,5
1530568254.161659006,12112,5
1530568254.174285844,13626,6
1530568254.186946403,12112,6
1530568254.199909225,12112,6
1530568254.212566122,13626,7
1530568254.225122589,12112,7
1530568254.237789206,10598,7
1530568254.250612307,9084,6
1530568254.263385845,9150,7
1530568254.276110975,10664,8
1530568254.288809445,10664,8
1530568254.301435245,10664,8
1530568254.314181090,10664,8
1530568254.326884520,10598,7
1530568254.339737352,12112,8
1530568254.352437615,10598,7
1530568254.365290757,10598,7
1530568254.378054825,10598,7
1530568254.390767478,9084,6
1530568254.403635287,10598,6
1530568254.416462776,12112,6
1530568254.429189573,13626,6
1530568254.441983066,12112,5
1530568254.454626497,13626,5
1530568254.467394636,16654,6
1530568254.480040942,13626,5
1530568254.492622261,12112,5
1530568254.505206647,12112,5
1530568254.518025808,13626,6
1530568254.530874765,12112,6
1530568254.543686896,13626,7
1530568254.556456036,12112,7
1530568254.569204763,13626,8
1530568254.581958771,10598,7
1530568254.594586354,10598,7
1530568254.607405164,12112,8
1530568254.619979647,12112,8
1530568254.632608930,10598,7
1530568254.645260960,9084,6
1530568254.657998680,10598,7
1530568254.670698829,10598,7
1530568254.683409982,10598,7
1530568254.696254591,12112,7
1530568254.709019512,10598,6
1530568254.721581918,12112,6
1530568254.734407356,12112,6
1530568254.747252698,10598,6
1530568254.759834484,9084,5
1530568254.772444198,9084,5
1530568254.785020725,10664,7
1530568254.797998080,9150,7
1530568254.810753255,10664,8
1530568254.823422573,10664,8
1530568254.836075849,10598,7
1530568254.848800026,10598,7
1530568254.861609631,10598,7
1530568254.874237293,10598,7
1530568254.886910073,10598,7
1530568254.899608349,10598,7
1530568254.912279496,10598,7
1530568254.925000678,12112,8
1530568254.937594886,10598,7
