ts,in_queue(size), in_queue(number)
1530220510.313227677,330,5
1530220510.325804382,330,5
1530220510.338357119,330,5
1530220510.350985743,264,4
1530220510.363642445,330,5
1530220510.376207154,330,5
1530220510.388772324,396,6
1530220510.401321412,264,4
1530220510.413893818,264,4
1530220510.426617958,330,5
1530220510.439495333,264,4
1530220510.452064291,264,4
1530220510.464726765,396,6
1530220510.477550906,330,5
1530220510.490143380,264,4
1530220510.502956931,330,5
1530220510.515742837,264,4
1530220510.528412879,264,4
1530220510.540955918,330,5
1530220510.553642562,330,5
1530220510.566398596,264,4
1530220510.579116869,330,5
1530220510.591978133,330,5
1530220510.604711945,264,4
1530220510.617245438,330,5
1530220510.629863503,396,6
1530220510.642664262,264,4
1530220510.655372946,330,5
1530220510.667960258,330,5
1530220510.680711492,330,5
1530220510.693287527,264,4
1530220510.706157409,330,5
1530220510.719007923,264,4
1530220510.731793072,330,5
1530220510.744396212,396,6
1530220510.756959924,330,5
1530220510.769637035,264,4
1530220510.797078310,330,5
1530220510.809728127,330,5
1530220510.822476732,330,5
1530220510.835201147,330,5
1530220510.847855887,330,5
1530220510.860746968,264,4
1530220510.873591936,396,6
1530220510.886282005,264,4
1530220510.898957336,330,5
1530220510.911816714,330,5
1530220510.924437859,264,4
1530220510.937197225,330,5
1530220510.950082237,330,5
1530220510.962809911,264,4
1530220510.975501813,330,5
1530220510.988262010,330,5
1530220511.000865660,264,4
1530220511.013607684,198,3
1530220511.026491533,264,4
1530220511.039400985,264,4
1530220511.052222759,264,4
1530220511.064763656,330,5
1530220511.077321224,198,3
1530220511.090117643,330,5
1530220511.102780331,264,4
1530220511.115439205,198,3
1530220511.128268082,330,5
1530220511.140843442,330,5
1530220511.153574944,264,4
1530220511.166535642,330,5
1530220511.179435331,264,4
1530220511.192418974,330,5
1530220511.205268768,330,5
1530220511.217861148,330,5
1530220511.230495150,330,5
1530220511.243237910,330,5
1530220511.255967454,330,5
1530220511.268663335,330,5
1530220511.281298829,330,5
1530220511.294116599,264,4
1530220511.306829654,330,5
1530220511.319504903,330,5
1530220511.332114753,264,4
1530220511.345056288,330,5
1530220511.357749436,330,5
1530220511.370496909,330,5
1530220511.383571977,330,5
1530220511.396405250,264,4
1530220511.409063121,396,6
1530220511.421923072,330,5
1530220511.434582051,330,5
1530220511.447317341,330,5
1530220511.459882283,264,4
1530220511.472610861,264,4
1530220511.485253392,330,5
1530220511.498093758,264,4
1530220511.510803796,264,4
1530220511.523580392,330,5
1530220511.536397291,330,5
1530220511.549057241,264,4
1530220511.561668819,330,5
1530220511.574449814,330,5
1530220511.587410357,396,6
1530220511.600121531,330,5
1530220511.612994387,264,4
1530220511.625680433,396,6
1530220511.638568484,264,4
1530220511.651408003,330,5
1530220511.664014633,330,5
1530220511.676747056,264,4
1530220511.689483282,264,4
1530220511.702271973,330,5
1530220511.715030188,330,5
1530220511.727592260,264,4
1530220511.740216982,330,5
1530220511.752859311,330,5
1530220511.765439226,264,4
1530220511.778316722,330,5
1530220511.791380155,330,5
1530220511.804039072,330,5
1530220511.816784903,330,5
1530220511.829627819,330,5
1530220511.842391474,330,5
1530220511.855261237,264,4
1530220511.867872744,330,5
1530220511.880643607,330,5
1530220511.893215310,330,5
1530220511.905843754,330,5
1530220511.918493446,264,4
1530220511.931200334,330,5
1530220511.944071657,330,5
1530220511.956794491,330,5
1530220511.969469289,330,5
1530220511.982242632,330,5
1530220511.994980691,330,5
1530220512.007670221,330,5
1530220512.020382125,330,5
1530220512.033010809,330,5
1530220512.045764206,330,5
1530220512.058355783,330,5
1530220512.071112616,264,4
1530220512.083960717,330,5
1530220512.096596898,330,5
1530220512.109090806,264,4
1530220512.121815725,330,5
1530220512.134313709,264,4
1530220512.146826880,330,5
1530220512.159481664,264,4
1530220512.172106302,330,5
1530220512.184797307,264,4
1530220512.197295605,264,4
1530220512.209928089,330,5
1530220512.222791196,330,5
1530220512.235515007,264,4
1530220512.248339946,330,5
1530220512.260761682,330,5
1530220512.273191746,330,5
1530220512.285806193,264,4
1530220512.298642419,330,5
1530220512.311305857,330,5
1530220512.323918860,264,4
1530220512.336662158,330,5
1530220512.349338926,330,5
1530220512.362071385,264,4
1530220512.374796256,396,6
1530220512.387439199,330,5
1530220512.399996040,330,5
1530220512.412888670,330,5
1530220512.425528891,330,5
1530220512.438317964,264,4
1530220512.451196135,396,6
1530220512.463990591,330,5
1530220512.476618787,264,4
1530220512.489340299,330,5
1530220512.501966189,330,5
1530220512.514662047,264,4
1530220512.527324910,330,5
1530220512.539893711,330,5
1530220512.552646816,330,5
1530220512.565171143,264,4
1530220512.577712253,264,4
1530220512.590441615,330,5
1530220512.603041860,264,4
1530220512.615741754,264,4
1530220512.628477705,330,5
1530220512.641054931,330,5
1530220512.653699864,330,5
1530220512.666485545,330,5
1530220512.679360124,330,5
1530220512.692088083,264,4
1530220512.704884671,396,6
1530220512.717306016,330,5
1530220512.729839704,264,4
1530220512.742608762,264,4
1530220512.755183629,330,5
1530220512.767764460,264,4
1530220512.780623637,264,4
1530220512.793145017,330,5
1530220512.806122803,264,4
1530220512.819032431,330,5
1530220512.831700857,330,5
1530220512.844282710,264,4
1530220512.856980757,264,4
1530220512.869754636,396,6
1530220512.882388661,264,4
1530220512.895051452,264,4
1530220512.907861771,396,6
1530220512.920457472,264,4
1530220512.932938826,330,5
1530220512.945382040,264,4
1530220512.958082038,330,5
1530220512.970559328,330,5
1530220512.983386658,264,4
1530220512.996037731,264,4
1530220513.008479294,264,4
1530220513.021024266,330,5
1530220513.033891101,264,4
1530220513.046568189,264,4
1530220513.059503679,330,5
1530220513.072205643,264,4
1530220513.084966226,330,5
1530220513.097630861,330,5
1530220513.110273618,330,5
1530220513.123162302,330,5
1530220513.135779867,330,5
1530220513.148384186,264,4
1530220513.160978947,264,4
1530220513.173585722,330,5
1530220513.186263253,264,4
1530220513.198938304,264,4
1530220513.211547533,330,5
1530220513.224167286,330,5
1530220513.236866088,330,5
1530220513.249447290,264,4
1530220513.262096565,330,5
1530220513.274767613,264,4
1530220513.287391328,264,4
1530220513.300024769,330,5
1530220513.312847721,264,4
1530220513.325651357,330,5
1530220513.338479743,330,5
1530220513.351116534,264,4
1530220513.363830034,264,4
1530220513.376611180,330,5
1530220513.389317455,264,4
1530220513.402179754,330,5
1530220513.415005659,330,5
1530220513.427602961,330,5
1530220513.440240303,264,4
1530220513.452968801,330,5
1530220513.465600401,264,4
1530220513.478493975,330,5
1530220513.491213246,462,7
1530220513.503991474,330,5
1530220513.516611584,264,4
1530220513.529264425,462,7
1530220513.542007669,264,4
1530220513.554874614,330,5
1530220513.567660710,330,5
1530220513.580248113,264,4
1530220513.592744860,264,4
1530220513.605424155,330,5
1530220513.618097141,264,4
1530220513.630988142,264,4
1530220513.643755045,330,5
1530220513.656461792,264,4
1530220513.669109163,264,4
1530220513.681778196,330,5
1530220513.694448428,264,4
1530220513.707114622,264,4
1530220513.719911167,462,7
1530220513.732594832,330,5
1530220513.745277369,264,4
1530220513.758170800,330,5
1530220513.770833067,330,5
1530220513.783447967,264,4
1530220513.796297534,330,5
1530220513.808835796,264,4
1530220513.821417764,264,4
1530220513.834084686,330,5
1530220513.846755058,330,5
1530220513.859408426,330,5
1530220513.871895937,264,4
1530220513.884547281,330,5
1530220513.897199220,396,6
1530220513.909828289,330,5
1530220513.922512843,330,5
1530220513.935268804,330,5
1530220513.947989153,330,5
1530220513.960774638,330,5
1530220513.973594633,330,5
1530220513.986218646,264,4
1530220513.998889195,264,4
1530220514.011562508,330,5
1530220514.024493664,264,4
1530220514.037288224,330,5
1530220514.049928642,330,5
1530220514.062540167,264,4
1530220514.075307729,396,6
1530220514.088012483,330,5
1530220514.100820114,264,4
1530220514.113588444,330,5
1530220514.126274357,330,5
1530220514.139050576,264,4
1530220514.151736133,330,5
1530220514.164302068,330,5
1530220514.176775416,330,5
1530220514.189355266,264,4
1530220514.202025771,264,4
1530220514.214624168,330,5
1530220514.227335717,264,4
1530220514.240006023,264,4
1530220514.252706645,330,5
1530220514.265482696,264,4
1530220514.278187871,264,4
1530220514.290977201,330,5
1530220514.303785653,264,4
1530220514.316402712,264,4
1530220514.328879085,330,5
1530220514.341383660,330,5
1530220514.353950376,264,4
1530220514.366701323,264,4
1530220514.379364350,330,5
1530220514.392118992,264,4
1530220514.404802618,264,4
1530220514.417462556,396,6
1530220514.430291560,330,5
1530220514.442894279,264,4
1530220514.455534750,330,5
1530220514.468169176,396,6
1530220514.480668702,330,5
1530220514.493206208,264,4
1530220514.505853058,330,5
1530220514.518640962,330,5
1530220514.531407772,264,4
1530220514.544023394,330,5
1530220514.556741044,396,6
1530220514.569489064,264,4
1530220514.582202819,330,5
1530220514.595009299,330,5
1530220514.607655765,264,4
1530220514.620355592,330,5
1530220514.632780555,264,4
1530220514.645281321,330,5
1530220514.657963318,264,4
1530220514.670874495,330,5
1530220514.683814142,264,4
1530220514.696777463,330,5
1530220514.709563122,396,6
1530220514.722334353,330,5
1530220514.735220808,330,5
1530220514.747936547,330,5
1530220514.760771229,198,3
1530220514.773523366,330,5
1530220514.786147478,330,5
1530220514.798872140,198,3
1530220514.811726452,330,5
1530220514.824313795,330,5
1530220514.837153742,264,4
1530220514.849795374,330,5
1530220514.862664214,264,4
1530220514.875505440,330,5
1530220514.888084175,264,4
1530220514.900855408,264,4
1530220514.913735169,330,5
1530220514.926345099,330,5
1530220514.939207659,264,4
1530220514.951988368,330,5
1530220514.964815340,396,6
1530220514.977549462,330,5
1530220514.990237779,396,6
1530220515.003133818,330,5
1530220515.015801719,396,6
1530220515.028504151,264,4
1530220515.041264557,330,5
1530220515.053940114,330,5
1530220515.066566777,264,4
1530220515.079415783,264,4
1530220515.092081869,396,6
1530220515.104880953,264,4
1530220515.117605059,264,4
1530220515.130469691,330,5
1530220515.143167957,264,4
1530220515.155809518,264,4
1530220515.168526056,330,5
1530220515.181157450,264,4
1530220515.193869028,264,4
1530220515.206535973,330,5
1530220515.219256633,264,4
1530220515.231904093,264,4
1530220515.244595738,462,7
1530220515.257279639,330,5
1530220515.269853078,264,4
1530220515.282513564,264,4
1530220515.295379517,330,5
1530220515.308143537,330,5
1530220515.320874927,330,5
1530220515.333611856,330,5
1530220515.346214571,330,5
1530220515.358952261,330,5
1530220515.371518445,330,5
1530220515.384123446,264,4
1530220515.396740278,264,4
1530220515.409517640,396,6
1530220515.422242353,264,4
1530220515.434882831,264,4
1530220515.447651296,396,6
1530220515.460422718,264,4
1530220515.472876348,330,5
1530220515.485399439,264,4
1530220515.498063726,330,5
1530220515.510652014,330,5
1530220515.523362617,330,5
1530220515.536063043,330,5
1530220515.548591061,330,5
1530220515.561423746,264,4
1530220515.574274027,330,5
1530220515.587067151,330,5
1530220515.599738301,264,4
1530220515.612442471,330,5
1530220515.624901784,330,5
1530220515.637457889,330,5
1530220515.650091825,264,4
1530220515.662725078,264,4
1530220515.675395799,330,5
1530220515.687977130,264,4
1530220515.700787214,264,4
1530220515.713664614,330,5
1530220515.726396554,264,4
1530220515.739309600,330,5
1530220515.751921667,330,5
1530220515.764573921,264,4
1530220515.777043837,264,4
1530220515.802668814,264,4
1530220515.815366744,264,4
1530220515.827811543,396,6
1530220515.840734029,264,4
1530220515.853495640,264,4
1530220515.866215652,330,5
1530220515.878910890,264,4
1530220515.891641173,264,4
1530220515.904223799,330,5
1530220515.917070577,264,4
1530220515.929672609,264,4
1530220515.942361154,330,5
1530220515.955008325,330,5
1530220515.967594094,330,5
1530220515.980265129,330,5
1530220515.992904491,330,5
1530220516.005452494,264,4
1530220516.018123903,264,4
1530220516.030745435,330,5
1530220516.043380181,330,5
1530220516.056165067,264,4
1530220516.068833152,462,7
1530220516.081351828,330,5
1530220516.094287185,264,4
1530220516.106954891,330,5
1530220516.119570742,330,5
1530220516.132346643,330,5
1530220516.144804199,264,4
1530220516.157356777,330,5
1530220516.169925978,330,5
1530220516.182809127,264,4
1530220516.195542909,330,5
1530220516.208362005,330,5
1530220516.220965652,264,4
1530220516.233797279,330,5
1530220516.246533591,396,6
1530220516.259324295,264,4
1530220516.272006664,330,5
1530220516.284817479,330,5
1530220516.297454760,264,4
1530220516.310089586,330,5
1530220516.322724408,330,5
1530220516.335354627,264,4
1530220516.348145353,330,5
1530220516.360871713,330,5
1530220516.373385492,264,4
1530220516.386103448,330,5
1530220516.398753238,330,5
1530220516.411391923,330,5
1530220516.423907549,264,4
1530220516.436635901,264,4
1530220516.449098206,330,5
1530220516.461583023,330,5
1530220516.474066629,264,4
1530220516.486763231,264,4
1530220516.499479625,396,6
1530220516.512305286,264,4
1530220516.524807142,330,5
1530220516.537405786,330,5
1530220516.550199186,330,5
1530220516.562958360,330,5
1530220516.575797151,396,6
1530220516.588481770,264,4
1530220516.601044006,330,5
1530220516.613665151,264,4
1530220516.626180691,330,5
1530220516.638851838,330,5
1530220516.651765527,264,4
1530220516.664399228,330,5
1530220516.677117885,330,5
1530220516.689798318,264,4
1530220516.702560433,330,5
1530220516.715362451,330,5
1530220516.727967889,264,4
1530220516.740562587,330,5
1530220516.753223735,330,5
1530220516.765976774,264,4
1530220516.778823191,330,5
1530220516.791502009,330,5
1530220516.804333734,264,4
1530220516.817003808,330,5
1530220516.829483558,396,6
1530220516.842287540,264,4
1530220516.854958762,330,5
1530220516.867910082,330,5
1530220516.880736249,264,4
1530220516.893556624,330,5
1530220516.906229615,330,5
1530220516.919226475,330,5
1530220516.931820629,264,4
1530220516.944655141,264,4
1530220516.957314942,330,5
1530220516.970186074,264,4
1530220516.982928986,264,4
1530220516.995567146,330,5
1530220517.008149099,264,4
1530220517.020960075,264,4
1530220517.033727898,330,5
1530220517.046411013,330,5
1530220517.059146467,264,4
1530220517.071814955,396,6
1530220517.084593170,264,4
1530220517.097216510,330,5
1530220517.109899281,330,5
1530220517.122585801,264,4
1530220517.135218951,264,4
1530220517.148048952,330,5
1530220517.160647995,264,4
1530220517.173452665,264,4
1530220517.186233393,330,5
1530220517.199013090,264,4
1530220517.211846240,264,4
1530220517.224516189,330,5
1530220517.237141865,264,4
1530220517.249810174,264,4
1530220517.262500523,330,5
1530220517.275171615,330,5
1530220517.287760041,330,5
1530220517.300431049,264,4
1530220517.313094444,330,5
1530220517.325579731,330,5
1530220517.338116363,330,5
1530220517.350801666,330,5
1530220517.363480862,330,5
1530220517.376133031,396,6
1530220517.388567854,264,4
1530220517.401065217,330,5
1530220517.413735964,330,5
1530220517.426716144,264,4
1530220517.439376473,264,4
1530220517.452293310,330,5
1530220517.464919865,330,5
1530220517.477600639,264,4
1530220517.490304819,396,6
1530220517.503177855,264,4
1530220517.516058490,330,5
1530220517.528808375,396,6
1530220517.541619015,330,5
1530220517.554315110,330,5
1530220517.567247709,264,4
1530220517.579926535,330,5
1530220517.592765856,330,5
1530220517.605515114,264,4
1530220517.618189166,330,5
1530220517.630783133,330,5
1530220517.643672706,330,5
1530220517.656415637,330,5
1530220517.668983336,330,5
1530220517.681730424,330,5
1530220517.694585738,330,5
1530220517.707394046,330,5
1530220517.720051545,264,4
1530220517.732759265,330,5
1530220517.745194837,330,5
1530220517.757802527,330,5
1530220517.770340517,264,4
1530220517.782953415,264,4
1530220517.795562772,330,5
1530220517.808147964,264,4
1530220517.821034161,264,4
1530220517.833557660,330,5
