ts, Backlog in Bytes, Backlog in packets
1530893219.399555868,1872,20
1530893219.412551568,830,9
1530893219.425368884,504,6
1530893219.438194592,210,3
1530893219.451009836,160,2
1530893219.463824622,1104,12
1530893219.476823314,846,9
1530893219.489893161,1214,13
1530893219.502798076,532,6
1530893219.515628295,144,2
1530893219.528391789,164,2
1530893219.541220944,266,3
1530893219.554041768,242,3
1530893219.566998373,336,4
1530893219.579744489,0,0
1530893219.592718996,164,2
1530893219.605634738,164,2
1530893219.618549206,78,1
1530893219.631384480,94,1
1530893219.644255641,0,0
1530893219.657112799,86,1
1530893219.669990270,188,2
1530893219.682906909,78,1
1530893219.695807667,156,2
1530893219.708879616,78,1
1530893219.721611577,78,1
1530893219.734394992,78,1
1530893219.747176916,156,2
1530893219.760215293,156,2
1530893219.773155748,156,2
1530893219.785986421,144,2
1530893219.798901259,332,4
1530893219.811875921,288,4
1530893219.824791318,66,1
1530893219.837584045,300,4
1530893219.850527221,210,3
1530893219.863458092,210,3
1530893219.876509006,66,1
1530893219.889195664,144,2
1530893219.902143025,66,1
1530893219.915012502,574,7
1530893219.927937529,1504,16
1530893219.940738359,752,8
1530893219.953717888,814,9
1530893219.966601064,746,9
1530893219.979406946,414,5
1530893219.992370597,222,3
1530893220.005155638,78,1
1530893220.018147831,78,1
1530893220.030907686,86,1
1530893220.043868495,156,2
1530893220.056882843,78,1
1530893220.069809799,144,2
1530893220.082554841,234,3
1530893220.095442423,78,1
1530893220.108280584,222,3
1530893220.121118991,222,3
1530893220.134003886,210,3
1530893220.146714991,66,1
1530893220.159579617,144,2
1530893220.172305569,222,3
1530893220.185224117,0,0
1530893220.198111694,78,1
1530893220.211128768,222,3
1530893220.223877023,144,2
1530893220.236854289,144,2
1530893220.249670268,78,1
1530893220.262498063,78,1
1530893220.275420205,0,0
1530893220.288324875,0,0
1530893220.301104562,132,2
1530893220.313849182,210,3
1530893220.326604191,242,3
1530893220.339504073,132,2
1530893220.352502775,78,1
1530893220.365234908,144,2
1530893220.378046488,132,2
1530893220.390882738,66,1
1530893220.403698592,594,7
1530893220.416589115,1488,16
1530893220.429397758,1706,19
1530893220.442334786,234,3
1530893220.455272163,296,4
1530893220.468264944,462,5
1530893220.481120877,830,9
1530893220.493905859,1128,12
1530893220.506616439,2224,24
1530893220.519344713,2224,24
1530893220.532068530,4230,45
1530893220.544789132,2114,23
1530893220.557624898,844,10
1530893220.570370580,376,4
1530893220.583231166,410,5
1530893220.596209293,210,3
1530893220.608926754,222,3
1530893220.621587772,0,0
1530893220.634353853,156,2
1530893220.647002696,156,2
1530893220.659676231,78,1
1530893220.672606420,156,2
1530893220.685232023,210,3
1530893220.698017719,144,2
1530893220.710832510,144,2
1530893220.723522437,66,1
1530893220.736435610,66,1
1530893220.749205425,66,1
1530893220.762056857,0,0
1530893220.774833743,66,1
1530893220.787738436,86,1
1530893220.800805783,144,2
1530893220.813558858,66,1
1530893220.826438404,144,2
1530893220.839330315,144,2
1530893220.852238222,288,4
1530893220.865083030,78,1
1530893220.878129046,78,1
1530893220.890921474,144,2
1530893220.903702276,78,1
1530893220.916501534,78,1
1530893220.929356364,144,2
1530893220.942344608,78,1
1530893220.955164741,144,2
1530893220.968112287,144,2
1530893220.981003342,0,0
1530893220.994037209,230,3
1530893221.006782021,230,3
1530893221.019553437,0,0
1530893221.032564446,164,2
1530893221.045305162,66,1
1530893221.058335152,78,1
1530893221.071164559,78,1
1530893221.084193029,156,2
1530893221.097143234,66,1
1530893221.110008296,222,3
1530893221.122767748,66,1
1530893221.135588964,86,1
1530893221.148514259,144,2
1530893221.161274846,78,1
1530893221.174259862,78,1
1530893221.187124016,78,1
1530893221.200036362,156,2
1530893221.212902004,300,4
1530893221.225712848,198,3
1530893221.238583914,210,3
1530893221.251428263,156,2
1530893221.264191069,222,3
1530893221.277009523,132,2
1530893221.289880291,78,1
1530893221.302620961,0,0
1530893221.315602037,144,2
1530893221.328492617,164,2
1530893221.341364538,242,3
1530893221.354348577,78,1
1530893221.367422234,66,1
1530893221.380464570,234,3
1530893221.393453134,234,3
1530893221.406430068,222,3
1530893221.419354015,66,1
1530893221.432197488,144,2
1530893221.445128959,78,1
1530893221.457874987,164,2
1530893221.470780809,144,2
1530893221.483715040,78,1
1530893221.496601463,222,3
1530893221.509296280,230,3
1530893221.522265558,152,2
1530893221.535270647,0,0
1530893221.548232533,78,1
1530893221.561273242,222,3
1530893221.574088546,210,3
1530893221.586847839,152,2
1530893221.599799672,152,2
1530893221.612807631,144,2
1530893221.625722168,210,3
1530893221.638581850,222,3
1530893221.651514101,258,3
1530893221.664447780,328,4
1530893221.677141495,386,5
1530893221.689921771,892,10
1530893221.702818677,1402,15
1530893221.715846016,1410,15
1530893221.728716357,1198,13
1530893221.741555241,868,10
1530893221.754348916,712,8
1530893221.767370422,282,3
1530893221.780430006,172,2
1530893221.793310808,242,3
1530893221.806116401,86,1
1530893221.818910300,172,2
1530893221.831796875,0,0
1530893221.844695554,172,2
1530893221.857631165,86,1
