ts,in_queue (size), in_queue (number)
1530632169.726469051,9084,6
1530632169.739384124,9084,6
1530632169.752112484,10598,7
1530632169.764917759,10598,7
1530632169.777576725,10598,7
1530632169.790314254,10598,7
1530632169.803284416,12112,7
1530632169.815953547,12112,7
1530632169.828644896,13626,7
1530632169.841396390,12112,6
1530632169.854140265,13626,6
1530632169.866927515,13626,6
1530632169.879767846,13626,6
1530632169.892677244,15140,7
1530632169.905509932,13626,7
1530632169.918574569,13626,7
1530632169.931385940,12112,7
1530632169.944337286,13626,8
1530632169.956994948,10598,7
1530632169.969763221,10598,7
1530632169.982561887,10598,7
1530632169.995445463,10598,7
1530632170.008298259,10598,7
1530632170.021082567,12112,8
1530632170.033778020,10598,7
1530632170.046560760,12112,8
1530632170.059479040,10598,7
1530632170.072147949,12112,8
1530632170.084897489,13626,8
1530632170.097544910,13626,8
1530632170.110376483,12112,7
1530632170.123186351,12112,7
1530632170.135746947,12112,7
1530632170.148410372,13626,8
1530632170.161111864,12112,7
1530632170.174116921,13626,8
1530632170.186850331,12112,8
1530632170.199699090,12112,8
1530632170.212360878,12112,8
1530632170.225093186,12112,8
1530632170.237757622,12112,8
1530632170.250466790,12112,8
1530632170.263307316,13626,9
1530632170.276041403,12112,8
1530632170.288809837,15140,9
1530632170.301582557,13626,8
1530632170.314367232,12112,7
1530632170.327225647,12112,7
1530632170.339977243,12112,7
1530632170.352807980,12112,7
1530632170.365520374,12112,7
1530632170.378282686,12112,7
1530632170.391054835,12112,7
1530632170.403914508,12112,8
1530632170.416627516,12112,8
1530632170.429484804,12112,8
1530632170.442329265,12112,8
1530632170.455154286,12112,8
1530632170.467873063,12112,8
1530632170.480598022,12112,8
1530632170.493217011,13626,8
1530632170.505967181,15140,8
1530632170.518715989,13626,7
1530632170.531690796,13626,7
1530632170.544740097,13626,7
1530632170.557505341,12112,6
1530632170.570311520,13626,7
1530632170.583232671,13626,7
1530632170.596048175,13626,7
1530632170.608872313,12112,7
1530632170.621611787,10598,7
1530632170.634456925,10598,7
1530632170.647269783,12112,8
1530632170.659929406,12112,8
1530632170.672863521,10598,7
1530632170.685666679,10598,7
1530632170.698380162,10598,7
1530632170.711169544,12112,8
1530632170.724110705,12112,8
1530632170.736835520,13626,8
1530632170.749628769,13626,8
1530632170.762630658,15140,8
1530632170.775383304,15140,8
1530632170.788089129,13626,7
1530632170.800853067,13626,7
1530632170.813516708,13626,7
1530632170.826388184,15140,8
1530632170.839142981,12112,7
1530632170.851900351,13626,8
1530632170.864887610,13626,8
1530632170.877780448,10598,7
1530632170.890707824,10598,7
1530632170.903591292,12112,8
1530632170.916373430,10598,7
1530632170.929287323,12112,8
1530632170.942127504,12112,8
1530632170.955043379,12112,8
1530632170.967931763,12112,8
1530632170.980818204,13626,8
1530632170.993518331,12112,7
1530632171.006434351,13626,7
1530632171.019205540,15140,7
1530632171.031897519,13626,6
1530632171.044677525,12112,5
1530632171.057548714,10598,4
1530632171.070524905,12112,5
1530632171.083427845,9084,4
1530632171.096281986,10598,5
1530632171.109047619,9084,5
1530632171.121655582,10598,6
1530632171.134403684,9084,6
1530632171.147439709,10598,7
1530632171.160303135,9084,6
1530632171.173149696,10598,7
1530632171.185982344,10598,7
1530632171.198917065,10598,7
1530632171.211680821,10598,7
1530632171.224459658,10598,7
1530632171.237198491,13626,8
1530632171.249938579,12112,7
1530632171.262677626,12112,7
1530632171.275563650,10598,6
1530632171.288299725,10598,6
1530632171.301108114,10598,6
1530632171.313790184,10598,6
1530632171.326521353,12112,7
1530632171.339212219,10598,7
1530632171.351875580,10598,7
1530632171.364602485,10598,7
1530632171.377186785,10598,7
1530632171.389799413,10598,7
1530632171.402487632,10598,7
1530632171.415254199,10598,7
1530632171.428014669,10598,7
1530632171.440961109,10598,7
1530632171.453837032,12112,7
1530632171.466755550,13626,7
1530632171.479644635,13626,7
1530632171.492509066,12112,6
1530632171.505340495,10598,5
1530632171.518114285,10598,5
1530632171.530969157,12112,6
1530632171.543875823,9084,5
1530632171.556830576,10598,6
1530632171.569663919,9084,6
1530632171.582528962,9084,6
1530632171.595410236,9084,6
1530632171.608241113,10598,7
1530632171.620939539,10598,7
1530632171.633727845,10598,7
1530632171.646700030,10598,7
1530632171.659642830,10598,7
1530632171.672331954,10598,7
1530632171.685106482,10598,7
1530632171.697917435,12112,7
1530632171.710767325,13626,7
1530632171.723491731,10598,5
1530632171.736254800,9084,4
1530632171.749072960,9084,4
1530632171.761905295,9084,4
1530632171.774749658,10598,5
1530632171.787625835,9084,5
1530632171.800314100,10598,6
1530632171.813202250,9084,6
1530632171.825880996,9084,6
1530632171.838666672,9084,6
1530632171.851425443,9084,6
1530632171.864050085,9084,6
1530632171.876897374,9084,6
1530632171.889606126,10598,7
1530632171.902460525,10598,7
1530632171.915426254,10598,7
1530632171.928095483,10598,7
1530632171.940814414,10598,7
1530632171.953541374,9084,6
1530632171.966364900,9084,6
1530632171.979287837,9084,6
1530632171.992074747,10598,6
1530632172.004720005,12112,6
1530632172.017393762,10598,5
1530632172.030246209,12112,5
1530632172.042996428,13626,5
1530632172.055748007,12112,4
1530632172.068642184,12112,4
1530632172.081402741,10598,4
1530632172.094387808,12112,5
1530632172.107348330,10598,5
1530632172.120135185,12112,6
1530632172.132778263,10598,6
1530632172.145570803,12112,7
1530632172.158329165,10598,7
1530632172.171147334,10598,7
1530632172.184031802,9084,6
1530632172.197023646,9084,6
1530632172.209975387,9084,6
1530632172.222804029,9084,6
1530632172.235745591,10598,7
1530632172.248512657,9084,6
1530632172.261244732,10598,6
1530632172.274124623,12112,6
1530632172.287049220,10598,5
1530632172.299984058,12112,5
1530632172.312755353,13626,5
1530632172.325573174,12112,4
1530632172.338448241,12112,4
1530632172.351342580,10598,4
1530632172.364098488,12112,5
1530632172.376859795,10598,5
1530632172.389582814,10598,6
1530632172.402425941,12112,7
1530632172.415238622,9084,6
1530632172.428055022,9084,6
1530632172.440664792,10598,7
1530632172.453416365,10598,7
1530632172.466401175,10598,7
1530632172.479221447,10598,7
1530632172.491909945,10598,7
1530632172.504615922,12112,7
1530632172.517368563,13626,7
1530632172.530157698,12112,6
1530632172.542947772,13626,6
1530632172.555764954,12112,5
1530632172.568627902,12112,5
1530632172.581400355,12112,5
1530632172.594297666,13626,6
1530632172.607018810,13626,7
1530632172.619858852,12112,7
1530632172.632597643,13626,8
1530632172.645476312,10598,7
1530632172.658238019,10598,7
1530632172.670984383,10598,7
1530632172.683785336,10598,7
1530632172.696481381,12112,8
1530632172.709143485,12112,8
1530632172.721818028,12112,8
1530632172.734717754,12112,8
1530632172.747597968,12112,8
1530632172.760589810,13626,8
1530632172.773411318,15140,8
1530632172.786044591,15140,8
1530632172.798837971,13626,7
1530632172.811773154,12112,6
1530632172.824478994,12112,6
1530632172.837147036,12112,6
1530632172.849969660,12112,6
1530632172.862808792,10598,6
1530632172.875585795,12112,7
1530632172.888409958,10598,7
1530632172.901090960,10598,7
1530632172.913730569,12112,8
1530632172.926380472,12112,8
1530632172.939377801,12112,8
1530632172.952194787,10598,7
1530632172.964856464,10598,7
1530632172.977673510,10598,7
1530632172.990570027,13626,8
1530632173.003545242,12112,7
1530632173.016490441,13626,7
1530632173.029282078,15140,7
1530632173.042017138,13626,6
1530632173.054782649,13626,6
1530632173.067492438,12112,5
1530632173.080408573,12112,5
1530632173.093289001,9084,4
1530632173.106134056,10598,5
1530632173.118988139,9084,5
1530632173.131749441,10598,6
1530632173.144604479,10598,7
1530632173.157357613,10598,7
1530632173.170026895,10598,7
1530632173.182693950,10598,7
1530632173.195548584,10598,7
1530632173.208360864,10598,7
1530632173.221040754,12112,8
1530632173.233770853,12112,8
1530632173.246704662,12112,8
1530632173.259483660,13626,8
1530632173.272142945,15140,8
1530632173.284906562,13626,7
1530632173.297806170,13626,6
1530632173.310629541,13626,6
1530632173.323400467,12112,5
1530632173.336239940,10598,4
1530632173.348962650,12112,5
1530632173.361822775,10598,5
1530632173.374711213,12112,6
1530632173.387475408,9084,5
1530632173.400219855,10598,6
1530632173.412979672,9084,6
1530632173.425718236,10598,7
1530632173.438597782,10598,7
1530632173.451413678,10598,7
1530632173.464318559,10598,7
1530632173.477031850,10598,7
1530632173.489835166,12112,8
1530632173.502553534,12112,8
1530632173.515420450,12112,8
1530632173.528037609,10598,7
1530632173.540933025,9084,6
1530632173.553703668,10598,6
1530632173.566642472,10598,6
1530632173.579456212,12112,6
1530632173.592202125,12112,6
1530632173.604994000,12112,6
1530632173.617737236,12112,6
1530632173.630600520,13626,7
1530632173.643560784,13626,8
1530632173.656455127,13626,8
1530632173.669161001,13626,8
1530632173.681826263,12112,8
1530632173.694594103,12112,8
1530632173.707583575,13626,9
1530632173.720443494,12112,8
1530632173.733402991,12112,8
1530632173.746094769,10598,7
1530632173.758904927,12112,7
1530632173.771823407,10598,6
1530632173.784657603,12112,6
1530632173.797449967,13626,6
1530632173.810160924,12112,5
1530632173.822983399,12112,5
1530632173.835836478,10598,4
1530632173.848673313,12112,5
1530632173.861453011,10598,5
1530632173.874193712,12112,6
1530632173.886881914,10598,6
1530632173.899783904,12112,7
1530632173.912488409,10598,7
1530632173.925234564,10598,7
1530632173.938023824,10598,7
1530632173.950888929,10598,7
1530632173.963567278,10598,7
1530632173.976456247,9084,6
1530632173.989174760,9084,6
1530632174.002022223,9084,6
1530632174.014762174,10598,6
1530632174.027748193,12112,6
1530632174.040600565,10598,5
1530632174.053332094,9084,4
1530632174.066052834,9084,4
1530632174.078777635,10598,5
1530632174.091599932,12112,6
1530632174.104311689,10598,6
1530632174.117000766,12112,7
1530632174.129702415,10598,7
1530632174.142409000,10598,7
1530632174.155373574,10598,7
1530632174.168098430,10598,7
1530632174.180736842,10598,7
1530632174.193497926,10598,7
1530632174.206497837,10598,7
1530632174.219453484,10598,7
1530632174.232167582,12112,7
1530632174.244902303,10598,6
1530632174.257736590,12112,6
1530632174.270441241,13626,6
1530632174.283367425,12112,5
1530632174.296072054,10598,4
1530632174.308926213,10598,4
1530632174.321612436,12112,5
1530632174.334500295,9084,4
1530632174.347466312,12112,6
1530632174.360233516,10598,6
1530632174.372895919,12112,7
1530632174.385547697,10598,7
1530632174.398323155,10598,7
1530632174.411135512,10598,7
1530632174.423840354,10598,7
1530632174.436728905,9084,6
1530632174.449494950,9084,6
1530632174.462287344,9084,6
1530632174.475424221,9084,6
1530632174.488138917,9084,6
1530632174.500889016,10598,6
1530632174.513531442,12112,6
1530632174.526362893,10598,5
1530632174.539101716,9084,4
1530632174.551812002,9084,4
1530632174.564516889,9084,4
1530632174.577195633,12112,6
1530632174.590160607,10598,6
1530632174.603028137,12112,7
1530632174.615791927,10598,7
1530632174.628455798,10598,7
1530632174.641240089,10598,7
1530632174.654178433,9084,6
1530632174.666985862,9084,6
1530632174.679919495,9084,6
1530632174.692634588,9084,6
1530632174.705428155,9084,6
1530632174.718147061,9084,6
1530632174.731032044,9084,6
1530632174.743817438,10598,6
1530632174.756484306,12112,6
1530632174.769151933,10598,5
1530632174.782038282,12112,5
1530632174.794826982,10598,4
1530632174.807725466,10598,4
1530632174.820416787,12112,5
1530632174.833159555,10598,5
1530632174.845976825,12112,6
1530632174.858750886,10598,6
1530632174.871673689,12112,7
1530632174.884418287,10598,7
1530632174.897252268,9084,6
1530632174.910113805,9084,6
1530632174.922887571,9084,6
1530632174.935741432,9084,6
1530632174.948549173,9084,6
1530632174.961234965,9084,6
1530632174.974108309,10598,7
1530632174.986925307,12112,7
1530632174.999681977,10598,6
1530632175.012528336,12112,6
1530632175.025226838,12112,6
1530632175.038028250,10598,5
1530632175.050820657,10598,5
1530632175.063712878,10598,5
1530632175.076617472,10598,5
1530632175.089434294,9084,5
1530632175.102166338,10598,6
1530632175.115158236,7570,5
1530632175.127844751,7570,5
1530632175.140581088,7570,5
1530632175.153351153,9084,6
1530632175.166150416,9084,6
1530632175.179063160,9084,6
1530632175.191826198,9084,6
1530632175.204718977,9084,6
1530632175.217630280,9084,6
1530632175.230474599,9084,6
1530632175.243562578,10598,6
1530632175.256362676,12112,6
1530632175.269283712,13626,6
1530632175.282160777,12112,5
1530632175.295064732,12112,5
1530632175.307944664,10598,4
1530632175.320880315,9084,4
1530632175.333602441,10598,5
1530632175.346342016,9084,5
1530632175.359129017,10598,6
1530632175.371979495,9084,6
1530632175.384785620,9084,6
1530632175.397521923,9084,6
1530632175.410372232,10598,7
1530632175.423298723,10598,7
1530632175.435948894,10598,7
1530632175.448854391,10598,7
1530632175.461542187,10598,7
1530632175.474470144,10598,7
1530632175.487425289,10598,7
1530632175.500136123,12112,7
1530632175.512833194,13626,7
1530632175.525577317,12112,6
1530632175.538384735,9084,4
1530632175.551304116,9084,4
1530632175.564332067,9084,4
1530632175.577122035,10598,5
1530632175.589892079,9084,5
1530632175.602627978,12112,7
1530632175.615510996,10598,7
1530632175.628208304,10598,7
1530632175.641000418,10598,7
1530632175.653688714,10598,7
1530632175.666438500,10598,7
1530632175.679375600,10598,7
1530632175.692305190,10598,7
1530632175.705019905,10598,7
1530632175.717803520,12112,7
1530632175.730625361,10598,6
1530632175.743429149,13626,7
1530632175.756327606,12112,6
1530632175.769141602,10598,5
1530632175.781983193,10598,5
1530632175.794782956,12112,6
1530632175.807588388,10598,6
1530632175.820427510,10598,6
1530632175.833154699,12112,7
1530632175.845944215,10598,7
1530632175.858736527,10598,7
1530632175.871717333,10598,7
1530632175.884445276,10598,7
1530632175.897355064,12112,8
1530632175.910171831,12112,8
1530632175.923163814,12112,8
1530632175.935867764,12112,8
1530632175.948724589,13626,8
1530632175.961493770,12112,7
1530632175.974258980,15140,8
1530632175.986999472,12112,6
1530632175.999730505,13626,6
1530632176.012553613,13626,6
1530632176.025425818,13626,6
1530632176.038114693,15140,7
1530632176.051043942,13626,7
1530632176.063855583,13626,7
1530632176.076545144,13626,7
1530632176.089350896,12112,7
1530632176.102228923,13626,8
1530632176.115176601,10598,7
1530632176.127886245,10598,7
1530632176.140550517,12112,8
1530632176.153218812,10598,7
1530632176.166116087,12112,8
1530632176.179056941,12112,8
1530632176.191749117,12112,8
1530632176.204697404,12112,7
1530632176.217512560,13626,7
1530632176.230210718,12112,6
1530632176.242928891,12112,6
1530632176.255802016,12112,6
1530632176.268621668,12112,6
1530632176.281337924,10598,5
1530632176.294014327,12112,6
1530632176.306735092,10598,6
1530632176.319513203,12112,7
1530632176.332317769,10598,7
1530632176.345025026,10598,7
1530632176.357983011,10598,7
1530632176.370680276,10598,7
1530632176.383601572,10598,7
1530632176.396403351,10598,7
1530632176.409343910,12112,7
1530632176.422212820,13626,7
1530632176.434988208,10598,5
1530632176.447752631,9084,4
1530632176.460592305,9084,4
1530632176.473455427,9084,4
1530632176.486094878,10598,5
1530632176.498979632,9084,5
1530632176.511693123,12112,7
1530632176.524438990,10598,7
1530632176.537317191,10598,7
1530632176.550093423,9084,6
1530632176.562930339,10598,7
1530632176.575680757,9084,6
1530632176.588461501,9084,6
1530632176.601138967,10598,7
1530632176.614032004,10598,7
1530632176.626977291,10598,7
1530632176.639774829,10598,7
1530632176.652640612,12112,7
1530632176.665427013,12112,6
1530632176.678458834,10598,5
1530632176.691203958,10598,5
1530632176.703899558,10598,5
1530632176.716771828,9084,4
1530632176.729566606,10598,5
1530632176.742341211,9084,5
1530632176.755067528,10598,6
1530632176.767854007,10598,7
1530632176.780612252,10598,7
1530632176.793511152,10598,7
1530632176.806487693,10598,7
1530632176.819400953,10598,7
1530632176.832185579,10598,7
1530632176.845001359,10598,7
1530632176.857766227,10598,7
1530632176.870673109,9084,6
1530632176.883735960,9084,6
1530632176.896512995,10598,6
1530632176.909178275,12112,6
1530632176.921990016,10598,5
1530632176.934853222,12112,5
1530632176.947658649,10598,4
1530632176.960286039,10598,4
1530632176.972978928,12112,5
1530632176.985784252,9084,4
1530632176.998484751,10598,5
1530632177.011372596,9084,5
1530632177.024075525,12112,7
1530632177.036959582,10598,7
1530632177.049839707,10598,7
1530632177.062607871,10598,7
1530632177.075464551,10598,7
1530632177.088125234,10598,7
1530632177.100927981,9084,6
1530632177.113562479,9084,6
1530632177.126266066,10598,7
1530632177.139236525,10598,7
1530632177.151960852,10598,7
1530632177.164686372,10598,7
1530632177.177355605,12112,7
1530632177.190058238,10598,6
