ts,backlog_in_bytes,backlog_in_packets
1529943900.169989320,330,5
1529943900.182748953,264,4
1529943900.195599460,396,6
1529943900.208279298,330,5
1529943900.220865277,264,4
1529943900.233368243,330,5
1529943900.245766133,330,5
1529943900.258284844,264,4
1529943900.270895579,264,4
1529943900.283524274,264,4
1529943900.296004565,330,5
1529943900.308407052,330,5
1529943900.321120357,330,5
1529943900.333633912,264,4
1529943900.346106312,330,5
1529943900.358700432,330,5
1529943900.371243295,396,6
1529943900.383912194,264,4
1529943900.396303831,264,4
1529943900.408808147,264,4
1529943900.421312166,330,5
1529943900.433723310,330,5
1529943900.446362728,330,5
1529943900.459080944,264,4
1529943900.471768875,264,4
1529943900.484257555,330,5
1529943900.497104483,264,4
1529943900.509768218,264,4
1529943900.522346554,330,5
1529943900.535004431,264,4
1529943900.547654778,330,5
1529943900.560163228,264,4
1529943900.572690315,330,5
1529943900.585308848,264,4
1529943900.597773146,330,5
1529943900.610423842,264,4
1529943900.622934494,396,6
1529943900.635740416,330,5
1529943900.648261965,330,5
1529943900.660866214,198,3
1529943900.673311282,198,3
1529943900.685809081,396,6
1529943900.698516046,264,4
1529943900.711283150,198,3
1529943900.723893892,264,4
1529943900.736523358,330,5
1529943900.749003287,396,6
1529943900.761548335,264,4
1529943900.774222694,264,4
1529943900.786820675,330,5
1529943900.799508955,330,5
1529943900.812106078,264,4
1529943900.824483869,396,6
1529943900.836922220,264,4
1529943900.849570559,330,5
1529943900.862279778,264,4
1529943900.874931151,264,4
1529943900.887434142,330,5
1529943900.900009468,330,5
1529943900.912736850,396,6
1529943900.925216940,264,4
1529943900.937922040,330,5
1529943900.950639282,264,4
1529943900.963326568,264,4
1529943900.975858197,330,5
1529943900.988367601,330,5
1529943901.001008668,330,5
1529943901.013586477,330,5
1529943901.026238352,330,5
1529943901.038920028,330,5
1529943901.051546339,462,7
1529943901.074415081,330,5
1529943901.086901780,264,4
1529943901.099695891,264,4
1529943901.112232502,396,6
1529943901.124921634,330,5
1529943901.137362451,330,5
1529943901.149776555,330,5
1529943901.162409170,330,5
1529943901.175017052,330,5
1529943901.187775036,330,5
1529943901.200259286,264,4
1529943901.212744075,264,4
1529943901.225238978,330,5
1529943901.237865949,330,5
1529943901.250574992,330,5
1529943901.263268811,264,4
1529943901.276006992,330,5
1529943901.288514719,264,4
1529943901.301038115,330,5
1529943901.313511478,264,4
1529943901.325986325,330,5
1529943901.338843721,330,5
1529943901.351471506,264,4
1529943901.364128913,330,5
1529943901.376741381,330,5
1529943901.389363132,330,5
1529943901.401864245,264,4
1529943901.414486693,264,4
1529943901.427034748,330,5
1529943901.439795754,264,4
1529943901.452195305,264,4
1529943901.464751356,264,4
1529943901.477181601,330,5
1529943901.489888257,330,5
1529943901.502578718,396,6
1529943901.515259490,330,5
1529943901.528116307,330,5
1529943901.540522667,330,5
1529943901.553032443,330,5
1529943901.565474727,264,4
1529943901.577969991,264,4
1529943901.590759220,330,5
1529943901.603254848,264,4
1529943901.616047418,264,4
1529943901.628531121,396,6
1529943901.641194698,330,5
1529943901.653736526,264,4
1529943901.666484689,264,4
1529943901.679001899,330,5
1529943901.691758813,264,4
1529943901.704286433,462,7
1529943901.716887536,264,4
1529943901.729514155,330,5
1529943901.742245562,330,5
1529943901.754917034,264,4
1529943901.767567462,330,5
1529943901.780155720,396,6
1529943901.792692082,330,5
1529943901.805213090,264,4
1529943901.817779290,330,5
1529943901.830420195,330,5
1529943901.843003765,330,5
1529943901.855729807,330,5
1529943901.868233719,264,4
1529943901.880935300,330,5
1529943901.893495915,264,4
1529943901.905916151,330,5
1529943901.918559748,330,5
1529943901.931217901,264,4
1529943901.943875791,330,5
1529943901.956635358,198,3
1529943901.969094743,264,4
1529943901.981569510,264,4
1529943901.994044884,396,6
1529943902.006604079,330,5
1529943902.019293519,264,4
1529943902.031982152,330,5
1529943902.044578330,330,5
1529943902.056969177,264,4
1529943902.069483407,330,5
1529943902.082033918,264,4
1529943902.094778278,330,5
1529943902.107426329,330,5
1529943902.120103073,330,5
1529943902.132582875,396,6
1529943902.145190818,330,5
1529943902.157590327,330,5
1529943902.170086020,330,5
1529943902.182698801,330,5
1529943902.195456540,330,5
1529943902.208175730,330,5
1529943902.220697848,264,4
1529943902.233212284,264,4
1529943902.245727406,264,4
1529943902.258320401,330,5
1529943902.270903685,330,5
1529943902.283595369,264,4
1529943902.296173652,330,5
1529943902.308862153,330,5
1529943902.321308143,330,5
1529943902.333829105,264,4
1529943902.346381836,264,4
1529943902.359021860,396,6
1529943902.371724260,330,5
1529943902.384172788,264,4
1529943902.396752333,264,4
1529943902.409132969,330,5
1529943902.421626861,330,5
1529943902.434059777,396,6
1529943902.446721759,330,5
1529943902.459339411,264,4
1529943902.472128317,264,4
1529943902.484701123,330,5
1529943902.497440656,264,4
1529943902.509868563,264,4
1529943902.522449346,330,5
1529943902.534947860,330,5
1529943902.547616740,264,4
1529943902.560298451,264,4
1529943902.572797130,330,5
1529943902.585438921,330,5
1529943902.598103051,330,5
1529943902.610719205,264,4
1529943902.623325308,330,5
1529943902.635876213,330,5
1529943902.648502759,264,4
1529943902.661195360,330,5
1529943902.673613730,264,4
1529943902.686111805,330,5
1529943902.698875842,264,4
1529943902.711721132,264,4
1529943902.724268913,330,5
1529943902.736742799,330,5
1529943902.749231934,264,4
1529943902.761764520,264,4
1529943902.774413038,330,5
1529943902.787073850,330,5
1529943902.799576828,330,5
1529943902.812120693,264,4
1529943902.824724827,330,5
1529943902.837190485,264,4
1529943902.849796228,330,5
1529943902.862460184,264,4
1529943902.875094011,264,4
1529943902.887617453,330,5
1529943902.900243365,330,5
1529943902.912824721,264,4
1529943902.925565581,264,4
1529943902.938274939,330,5
1529943902.951081624,264,4
1529943902.963901801,396,6
1529943902.976462286,330,5
1529943902.989033404,264,4
1529943903.001679644,264,4
1529943903.014203669,264,4
1529943903.026709334,330,5
1529943903.039430815,330,5
1529943903.052096003,264,4
1529943903.064654920,330,5
1529943903.077243686,330,5
1529943903.089735011,330,5
1529943903.102485661,264,4
1529943903.115059760,264,4
1529943903.127720830,330,5
1529943903.140151537,330,5
1529943903.152821511,330,5
1529943903.165333094,264,4
1529943903.177863098,330,5
1529943903.190571279,264,4
1529943903.203123574,330,5
1529943903.215863969,330,5
1529943903.228605930,330,5
1529943903.241217590,330,5
1529943903.253769569,264,4
1529943903.266549059,330,5
1529943903.279248527,330,5
1529943903.291797536,264,4
1529943903.304345040,330,5
1529943903.316832394,264,4
1529943903.329373524,396,6
1529943903.342050592,264,4
1529943903.354782252,264,4
1529943903.367514045,330,5
1529943903.380078236,330,5
1529943903.392616758,264,4
1529943903.405198772,330,5
1529943903.417811750,330,5
1529943903.430331629,330,5
1529943903.443022363,264,4
1529943903.455722566,330,5
1529943903.468212798,330,5
1529943903.480734241,330,5
1529943903.493272112,330,5
1529943903.505794145,264,4
1529943903.518455917,264,4
1529943903.531059098,396,6
1529943903.543650443,264,4
1529943903.556108819,264,4
1529943903.568637945,264,4
1529943903.581155286,330,5
1529943903.593826324,330,5
1529943903.606381088,330,5
1529943903.619131382,264,4
1529943903.631685267,330,5
1529943903.644191558,330,5
1529943903.656724790,330,5
1529943903.669370068,264,4
1529943903.681795013,264,4
1529943903.694452871,330,5
1529943903.707122053,264,4
1529943903.719864048,264,4
1529943903.732308135,264,4
1529943903.744803594,396,6
1529943903.757351691,330,5
1529943903.769828631,330,5
1529943903.782397272,264,4
1529943903.794904303,330,5
1529943903.807711272,330,5
1529943903.820199207,330,5
1529943903.832609492,264,4
1529943903.845048282,330,5
1529943903.857614708,264,4
1529943903.870338103,330,5
1529943903.882848138,264,4
1529943903.895470465,264,4
1529943903.908046750,330,5
1529943903.920485110,330,5
1529943903.933055107,330,5
1529943903.945584128,330,5
1529943903.958185801,264,4
1529943903.970902151,264,4
1529943903.983650499,330,5
1529943903.996267970,264,4
1529943904.008810931,264,4
1529943904.021461481,330,5
1529943904.034091716,330,5
1529943904.046774667,330,5
1529943904.059397215,330,5
1529943904.072076912,330,5
1529943904.084648483,264,4
1529943904.097235289,264,4
1529943904.109749869,330,5
1529943904.122255336,330,5
1529943904.134730745,330,5
1529943904.147278317,330,5
1529943904.159999407,330,5
1529943904.172397034,264,4
1529943904.185099944,330,5
1529943904.197558269,330,5
1529943904.210067421,264,4
1529943904.222780616,264,4
1529943904.235467040,330,5
1529943904.247990496,264,4
1529943904.260450653,396,6
1529943904.272868496,264,4
1529943904.285458481,330,5
1529943904.297878326,264,4
1529943904.310430698,396,6
1529943904.322983402,264,4
1529943904.335623182,396,6
1529943904.348068988,264,4
1529943904.360674325,330,5
1529943904.373353295,264,4
1529943904.385926764,330,5
1529943904.398512127,330,5
1529943904.411103040,330,5
1529943904.423725923,330,5
1529943904.436256305,330,5
1529943904.448844819,330,5
1529943904.461309121,264,4
1529943904.473965034,330,5
1529943904.486569916,264,4
1529943904.499212319,264,4
1529943904.511992300,330,5
1529943904.524473851,396,6
1529943904.536873734,264,4
1529943904.549295978,330,5
1529943904.561920464,264,4
1529943904.574506135,330,5
1529943904.587313065,330,5
1529943904.600143583,264,4
1529943904.612855558,330,5
1529943904.625438237,330,5
1529943904.638173026,264,4
1529943904.651244598,264,4
1529943904.664364010,330,5
1529943904.677180878,330,5
1529943904.690001962,264,4
1529943904.702702405,330,5
1529943904.715529042,330,5
1529943904.728145504,264,4
1529943904.740970406,330,5
1529943904.753610637,330,5
1529943904.766365080,264,4
1529943904.778953623,330,5
1529943904.791625077,330,5
1529943904.804142007,264,4
1529943904.816907369,264,4
1529943904.829680950,330,5
1529943904.842199350,264,4
1529943904.854928123,264,4
1529943904.867749875,330,5
1529943904.880284600,264,4
1529943904.893049190,264,4
1529943904.905660611,330,5
1529943904.918232030,216,4
1529943904.930852555,0,0
1529943904.943414042,0,0
1529943904.955908979,0,0
1529943904.968430430,0,0
1529943904.980854815,0,0
1529943904.993362810,0,0
