ts,rto,rtt,rttvar,mss,pmtu,rcvmss,advmss,cwnd,bytes_acked,segs_out,segs_in, data_segs_out,bbr_bw,bbr_min_rtt,bbr_pacing_gain,bbr_cwnd_gain,send,pacing_rate,delivery_rate
1529354941.943424724,204,0.318,0.128,1448,1500,536,1448,186,31796076006,21958797,635796,21958795,12609.1e6,0.023,1,2,6775.5e6,13061.9e6,4723.6e6
1529354941.973847862,204,0.181,0.047,1448,1500,536,1448,176,31823072518,21977337,636272,21977335,9937.9e6,0.023,1,2,11264.0e6,10294.7e6,8414.8e6
1529354942.004882558,204,0.198,0.027,1448,1500,536,1448,176,31851812422,21997272,636781,21997270,10318.0e6,0.023,1,2,10296.9e6,10688.5e6,6850.8e6
1529354942.034337628,204,0.207,0.035,1448,1500,536,1448,178,31879217270,22016127,637258,22016125,10826.9e6,0.023,1,2,9961.1e6,11215.7e6,6150.5e6
1529354942.065619713,204,0.189,0.019,1448,1500,536,1448,176,31910708374,22037907,637803,22037905,10159.2e6,0.023,1,2,10787.2e6,10524.1e6,7765.1e6
1529354942.096959155,204,0.178,0.015,1448,1500,536,1448,178,31938617126,22057167,638283,22057165,10407.5e6,0.023,1.25,2,11584.0e6,13476.6e6,8938.3e6
1529354942.126915453,204,0.17,0.022,1448,1500,536,1448,182,31967442462,22077102,638779,22077100,11377.1e6,0.023,1,2,12401.7e6,11785.7e6,9500.1e6
1529354942.159201501,204,0.181,0.099,1448,1500,536,1448,174,31998044494,22098207,639321,22098205,9633.0e6,0.023,1.25,2,11136.0e6,12473.7e6,9009.8e6
1529354942.190027707,204,0.242,0.086,1448,1500,536,1448,176,32025424726,22117107,639798,22117105,9836.7e6,0.023,1,2,8424.7e6,10189.9e6,7702.1e6
1529354942.221602600,204,0.173,0.015,1448,1500,536,1448,176,32055627110,22138032,640322,22138030,10136.0e6,0.023,1.25,2,11784.9e6,13125.0e6,8306.9e6
1529354942.255434587,204,0.263,0.149,1448,1500,536,1448,182,32083844286,22157472,640824,22157470,11659.7e6,0.023,1,2,8016.3e6,12078.4e6,6628.3e6
1529354942.286363444,204,0.166,0.012,1448,1500,536,1448,180,32114444870,22178667,641367,22178665,11135.0e6,0.023,1,2,12561.0e6,11534.9e6,8637.8e6
1529354942.315820628,204,0.2,0.08,1448,1500,536,1448,180,32142773542,22198197,641859,22198195,11224.2e6,0.023,1.25,2,10425.6e6,14534.2e6,8400.1e6
1529354942.346111023,204,0.172,0.019,1448,1500,536,1448,178,32170425998,22217322,642342,22217320,10618.7e6,0.023,1,2,11988.1e6,11000.0e6,7316.2e6
1529354942.376834987,204,0.186,0.011,1448,1500,536,1448,176,32198036462,22236357,642823,22236355,10205.0e6,0.023,1,2,10961.2e6,10571.4e6,10181.7e6
1529354942.409266366,204,0.18,0.017,1448,1500,536,1448,178,32227792862,22256877,643339,22256875,10722.4e6,0.023,1.25,2,11455.3e6,11133.3e6,10722.4e6
1529354942.442826262,204,0.191,0.063,1448,1500,536,1448,184,32258187830,22277892,643875,22277890,12235.6e6,0.023,1,2,11159.5e6,12675.0e6,5376.5e6
1529354942.470886252,204,0.219,0.058,1448,1500,536,1448,178,32285717206,22296927,644348,22296925,10419.5e6,0.023,1,2,9415.3e6,10793.7e6,8245.1e6
1529354942.502648503,204,0.375,0.297,1448,1500,536,1448,176,32313520254,22316097,644839,22316095,9942.2e6,0.023,1,2,5436.8e6,10299.2e6,4455.4e6
1529354942.536814279,204,0.148,0.026,1448,1500,536,1448,174,32343671958,22336932,645360,22336930,9625.4e6,0.023,1,2,13619.0e6,9971.0e6,9477.8e6
1529354942.563065083,204,0.186,0.014,1448,1500,536,1448,178,32371524238,22356192,645846,22356190,10565.6e6,0.023,1.25,2,11085.8e6,13681.3e6,8669.3e6
1529354942.594101897,204,0.208,0.02,1448,1500,536,1448,184,32399502494,22375497,646334,22375495,12227.6e6,0.023,1.25,2,10247.4e6,15833.3e6,8075.2e6
1529354942.625374959,204,0.193,0.024,1448,1500,536,1448,176,32429664334,22396287,646862,22396285,10304.4e6,0.023,1,2,10563.6e6,10674.4e6,9621.7e6
1529354942.656986110,204,0.23,0.104,1448,1500,536,1448,180,32458544694,22416222,647361,22416220,11222.0e6,0.023,1.25,2,9065.7e6,14531.2e6,3999.2e6
1529354942.691496507,204,0.177,0.022,1448,1500,536,1448,174,32489168446,22437417,647892,22437415,9669.3e6,0.023,1,2,11387.7e6,10016.5e6,9101.7e6
1529354942.719648978,204,0.288,0.093,1448,1500,536,1448,178,32517980750,22457350,648403,22457348,10513.2e6,0.023,0.75,2,7159.6e6,8168.1e6,3678.5e6
1529354942.750198171,204,0.17,0.018,1448,1500,536,1448,176,32545701262,22476477,648891,22476475,10055.6e6,0.023,1,2,11992.8e6,10416.7e6,9461.7e6
1529354942.782929169,204,0.207,0.06,1448,1500,536,1448,178,32574842262,22496547,649397,22496545,10425.6e6,0.023,1.25,2,9961.1e6,13500.0e6,4414.6e6
1529354942.813517397,204,0.172,0.032,1448,1500,536,1448,176,32603779094,22516527,649902,22516525,9960.8e6,0.023,1,2,11853.4e6,10318.5e6,5820.0e6
1529354942.847447065,204,0.195,0.049,1448,1500,536,1448,176,32633428342,22537047,650421,22537045,10296.9e6,0.023,1.25,2,10455.3e6,13333.3e6,6060.8e6
1529354942.879015745,204,0.191,0.023,1448,1500,536,1448,178,32665416110,22559142,650977,22559140,10507.9e6,0.023,1,2,10795.6e6,10885.2e6,8946.1e6
1529354942.910873693,204,0.214,0.098,1448,1500,536,1448,178,32695005990,22579572,651481,22579570,10449.9e6,0.023,1.25,2,9635.3e6,13531.5e6,4325.7e6
1529354942.942065667,204,0.177,0.018,1448,1500,536,1448,182,32724705918,22600092,651992,22600090,11483.3e6,0.023,1.25,2,11911.2e6,14869.6e6,8169.1e6
1529354942.973685493,204,0.283,0.132,1448,1500,536,1448,174,32752817390,22619487,652478,22619485,9748.9e6,0.023,1,2,7122.3e6,10099.0e6,1654.9e6
1529354943.002376589,204,0.263,0.095,1448,1500,536,1448,174,32779741502,22638072,652951,22638070,9600.4e6,0.023,1,2,7663.9e6,9945.2e6,3122.1e6
1529354943.035361667,204,0.197,0.02,1448,1500,536,1448,180,32810434758,22659312,653485,22659310,10962.0e6,0.023,1.25,2,10584.4e6,14194.6e6,8669.8e6
1529354943.065543950,204,0.175,0.03,1448,1500,536,1448,180,32838869134,22678932,653978,22678930,11241.3e6,0.023,1,2,11915.0e6,11645.0e6,8354.5e6
1529354943.098237873,204,0.175,0.021,1448,1500,536,1448,174,32868867350,22699632,654497,22699630,9640.9e6,0.023,1,2,11517.8e6,9987.1e6,8162.6e6
1529354943.130214117,204,0.182,0.042,1448,1500,536,1448,174,32897630422,22719522,655003,22719520,9624.5e6,0.023,1.25,2,11074.8e6,12462.7e6,9600.4e6
1529354943.159156623,204,0.277,0.134,1448,1500,536,1448,184,32925087398,22738467,655479,22738465,11892.9e6,0.023,1,2,7694.8e6,12320.0e6,4331.7e6
1529354943.191531953,204,0.18,0.021,1448,1500,536,1448,178,32952975878,22757727,655959,22757725,10618.7e6,0.023,0.75,2,11455.3e6,8250.0e6,8435.5e6
1529354943.222341538,204,0.201,0.041,1448,1500,536,1448,176,32982636710,22778112,656467,22778110,9834.3e6,0.023,1.25,2,10143.2e6,12734.4e6,5349.4e6
1529354943.254506882,204,0.191,0.031,1448,1500,536,1448,174,33009565166,22796787,656938,22796785,9615.5e6,0.023,1,2,10553.0e6,9960.8e6,6862.3e6
1529354943.283413975,204,0.206,0.054,1448,1500,536,1448,176,33038138550,22816542,657437,22816540,10162.6e6,0.023,1.25,2,9897.0e6,13159.5e6,3432.3e6
1529354943.317142019,204,0.193,0.038,1448,1500,536,1448,180,33066315182,22836027,657928,22836025,11279.2e6,0.023,1,2,10803.7e6,11684.2e6,8611.1e6
1529354943.347849872,204,0.198,0.022,1448,1500,536,1448,184,33096220726,22856682,658448,22856680,11980.0e6,0.023,1,2,10764.9e6,12410.3e6,10657.3e6
1529354943.376330305,204,0.236,0.103,1448,1500,536,1448,166,33120450110,22873287,658874,22873285,7603.9e6,0.023,1.25,2,8148.1e6,9846.2e6,1641.8e6
1529354943.406380429,204,0.213,0.081,1448,1500,536,1448,180,33149146574,22893222,659380,22893220,10902.6e6,0.023,1.25,2,9789.3e6,14117.6e6,8872.9e6
1529354943.435349134,204,0.19,0.016,1448,1500,536,1448,180,33175902718,22911672,659850,22911670,11290.7e6,0.023,1,2,10974.3e6,11696.2e6,7918.2e6
1529354943.465166989,204,0.204,0.019,1448,1500,536,1448,180,33204070662,22931157,660349,22931155,10978.3e6,0.023,1.25,2,10221.2e6,14215.7e6,8893.5e6
1529354943.498671344,204,0.221,0.109,1448,1500,536,1448,180,33234970982,22952442,660883,22952440,10908.3e6,0.023,1,2,9434.9e6,11300.0e6,3351.7e6
1529354943.531238079,204,0.177,0.035,1448,1500,536,1448,174,33266191310,22974042,661431,22974040,9612.3e6,0.023,1,2,11387.7e6,9957.4e6,8539.5e6
1529354943.558791111,204,0.203,0.02,1448,1500,536,1448,178,33291179446,22991277,661864,22991275,10483.8e6,0.023,1,2,10157.4e6,10860.3e6,7576.6e6
1529354943.587743731,204,0.204,0.076,1448,1500,536,1448,178,33319298158,23010672,662355,23010670,10585.4e6,0.023,1.25,2,10107.6e6,13706.9e6,3497.9e6
1529354943.617777138,204,0.208,0.039,1448,1500,536,1448,178,33346129598,23029257,662822,23029255,10448.3e6,0.023,1,2,9913.2e6,10823.5e6,10448.3e6
1529354943.647168642,204,0.208,0.101,1448,1500,536,1448,184,33374675470,23048967,663323,23048965,12265.4e6,0.023,1.25,2,10247.4e6,15882.4e6,9809.0e6
1529354943.676641561,204,0.236,0.096,1448,1500,536,1448,176,33401195590,23067282,663790,23067280,10167.3e6,0.023,1,2,8638.9e6,10532.4e6,4791.9e6
1529354943.711384742,204,0.179,0.039,1448,1500,536,1448,178,33431438518,23088162,664321,23088160,10769.5e6,0.023,1.25,2,11519.3e6,13945.3e6,10769.5e6
1529354943.739533577,204,0.323,0.188,1448,1500,536,1448,178,33459998870,23107737,664809,23107735,10625.9e6,0.023,1.25,2,6383.8e6,13759.4e6,1407.0e6
1529354943.770303956,204,0.185,0.024,1448,1500,536,1448,176,33487179278,23126592,665276,23126590,10039.5e6,0.023,1,2,11020.5e6,7994.7e6,5669.8e6
1529354943.801269464,204,0.176,0.044,1448,1500,536,1448,176,33516297110,23146707,665789,23146705,9855.0e6,0.023,1.25,2,11584.0e6,12761.2e6,7320.0e6
1529354943.833533194,204,0.437,0.256,1448,1500,536,1448,176,33544934206,23166462,666290,23166460,10296.9e6,0.023,1.25,2,4665.4e6,13333.3e6,2480.7e6
1529354943.861751155,204,0.186,0.031,1448,1500,536,1448,182,33572341950,23185452,666765,23185450,11387.7e6,0.023,0.75,2,11334.9e6,8847.5e6,8217.7e6
1529354943.893440513,204,0.19,0.043,1448,1500,536,1448,174,33601070270,23205297,667281,23205295,9642.9e6,0.023,1,2,10608.5e6,9989.2e6,8569.8e6
1529354943.923930768,204,0.256,0.114,1448,1500,536,1448,176,33630244574,23225457,667782,23225455,10225.0e6,0.023,1,2,7964.0e6,10592.2e6,3599.8e6
1529354943.954502035,204,0.175,0.016,1448,1500,536,1448,178,33657291766,23244132,668249,23244130,10640.1e6,0.023,1,2,11782.6e6,11022.2e6,8996.7e6
1529354943.985786869,204,0.196,0.024,1448,1500,536,1448,176,33685559622,23263662,668747,23263660,9896.3e6,0.023,1,2,10402.0e6,10251.7e6,7128.6e6
1529354944.014713921,204,0.251,0.07,1448,1500,536,1448,176,33710017790,23280537,669166,23280535,10158.3e6,0.023,1.25,2,8122.6e6,13153.8e6,5792.0e6
1529354944.044031892,204,0.211,0.043,1448,1500,536,1448,174,33739446942,23300877,669674,23300875,9768.6e6,0.023,1,2,9552.7e6,10119.4e6,8114.4e6
1529354944.077926800,204,0.197,0.034,1448,1500,536,1448,174,33767640950,23320317,670162,23320315,9487.8e6,0.023,1.25,2,10231.6e6,12285.7e6,8671.1e6
1529354944.107578483,204,0.192,0.021,1448,1500,536,1448,176,33796143382,23340027,670658,23340025,10266.1e6,0.023,1.25,2,10618.7e6,13293.4e6,7952.3e6
1529354944.139063396,204,0.542,0.367,1448,1500,536,1448,182,33826589030,23360997,671181,23360995,11686.5e6,0.023,1,2,3889.8e6,15132.7e6,1691.5e6
1529354944.170842805,204,0.264,0.084,1448,1500,536,1448,180,33854516606,23380257,671664,23380255,11004.8e6,0.023,1,2,7898.2e6,11400.0e6,5998.2e6
1529354944.201739710,204,0.167,0.02,1448,1500,536,1448,172,33882061910,23399337,672152,23399335,9117.0e6,0.023,1,2,11930.8e6,9444.4e6,9117.0e6
1529354944.231287941,204,0.203,0.039,1448,1500,536,1448,184,33911659030,23419812,672671,23419810,12283.0e6,0.023,1,2,10499.8e6,12724.1e6,7306.8e6
1529354944.261530140,204,0.188,0.061,1448,1500,536,1448,170,33939205782,23438802,673155,23438800,8395.7e6,0.023,0.75,2,10474.9e6,6522.9e6,7301.4e6
1529354944.290454266,204,0.191,0.02,1448,1500,536,1448,182,33966128446,23457432,673627,23457430,11657.8e6,0.023,1.25,2,11038.2e6,15095.5e6,9183.2e6
1529354944.320332903,204,0.196,0.027,1448,1500,536,1448,182,33992783230,23475792,674101,23475790,11439.2e6,0.023,1,2,10756.6e6,11850.0e6,8688.0e6
1529354944.349175638,204,0.185,0.018,1448,1500,536,1448,182,34020725286,23495097,674595,23495095,11500.7e6,0.023,1,2,11396.2e6,11913.7e6,8725.6e6
1529354944.382570972,204,0.187,0.016,1448,1500,536,1448,178,34051349038,23516292,675125,23516290,10573.3e6,0.023,0.75,2,11026.5e6,8214.8e6,8619.0e6
1529354944.413910961,204,0.163,0.015,1448,1500,536,1448,176,34080930230,23536722,675650,23536720,9941.5e6,0.023,1.25,2,12507.9e6,12873.1e6,9941.5e6
1529354944.445538847,204,0.185,0.024,1448,1500,536,1448,180,34111273070,23557647,676192,23557645,11066.9e6,0.023,1,2,11270.9e6,11464.3e6,7997.3e6
1529354944.473228945,204,0.194,0.028,1448,1500,536,1448,178,34138289854,23576322,676674,23576320,10378.7e6,0.023,1.25,2,10628.6e6,13439.3e6,8787.9e6
1529354944.502973281,204,0.178,0.02,1448,1500,536,1448,180,34166288382,23595627,677187,23595625,11080.3e6,0.023,1.25,2,11714.2e6,14347.8e6,7441.8e6
1529354944.534421010,204,0.186,0.02,1448,1500,536,1448,182,34196812222,23616687,677733,23616685,11800.5e6,0.023,1,2,11334.9e6,12224.3e6,10340.5e6
1529354944.567404051,204,0.245,0.084,1448,1500,536,1448,176,34228561070,23638602,678303,23638600,10275.1e6,0.023,1.25,2,8321.6e6,13305.1e6,4519.8e6
1529354944.598772924,204,0.244,0.084,1448,1500,536,1448,180,34256188910,23657727,678795,23657725,11018.9e6,0.023,1.25,2,8545.6e6,14268.3e6,6358.4e6
1529354944.629125636,204,0.175,0.027,1448,1500,536,1448,176,34283435926,23676537,679281,23676535,9992.8e6,0.023,0.75,2,11650.2e6,7763.7e6,7040.0e6
1529354944.653965875,204,0.19,0.037,1448,1500,536,1448,178,34308560174,23693862,679729,23693860,10340.5e6,0.023,1.25,2,10852.4e6,10711.9e6,8199.9e6
1529354944.685524845,204,0.232,0.064,1448,1500,536,1448,178,34338746630,23714652,680268,23714650,10456.9e6,0.023,1.25,2,8887.7e6,13540.5e6,6280.5e6
1529354944.715355131,204,0.209,0.042,1448,1500,536,1448,178,34368420494,23735217,680794,23735215,10644.8e6,0.023,1.25,2,9865.8e6,13783.8e6,8095.6e6
1529354944.747275092,204,0.195,0.03,1448,1500,536,1448,180,34397289270,23755197,681315,23755195,11191.3e6,0.023,1,2,10692.9e6,11593.2e6,9340.0e6
1529354944.778926415,204,0.178,0.044,1448,1500,536,1448,178,34425974150,23774997,681830,23774995,10530.9e6,0.023,1,2,11584.0e6,10909.1e6,8937.9e6
1529354944.806374195,204,0.192,0.04,1448,1500,536,1448,180,34452398702,23793222,682304,23793220,10953.6e6,0.023,1,2,10860.0e6,11346.9e6,8947.6e6
1529354944.835180424,204,0.162,0.036,1448,1500,536,1448,176,34479392318,23811897,682784,23811895,10193.9e6,0.023,1.25,2,12585.1e6,13200.0e6,8000.0e6
1529354944.867224051,204,0.181,0.034,1448,1500,536,1448,178,34510525766,23833362,683328,23833360,10412.6e6,0.023,1.25,2,11392.0e6,13483.1e6,7853.6e6
1529354944.900633408,204,0.188,0.032,1448,1500,536,1448,180,34540752766,23854287,683861,23854285,11173.9e6,0.023,0.75,2,11091.1e6,14469.0e6,6627.7e6
1529354944.932894553,204,0.189,0.019,1448,1500,536,1448,180,34573896038,23877147,684461,23877145,11157.6e6,0.023,1,2,11032.4e6,11558.3e6,11157.6e6
1529354944.961871803,204,0.184,0.021,1448,1500,536,1448,176,34603206454,23897352,684989,23897350,10260.1e6,0.023,1,2,11080.3e6,10628.6e6,9477.8e6
1529354944.991312294,204,0.24,0.084,1448,1500,536,1448,180,34631661102,23917017,685495,23917015,10455.3e6,0.023,1,2,8688.0e6,11629.6e6,2950.9e6
1529354945.024809382,204,0.183,0.022,1448,1500,536,1448,178,34660904910,23937222,686011,23937220,10407.5e6,0.023,1,2,11267.5e6,10781.2e6,7745.9e6
1529354945.053110733,204,0.201,0.027,1448,1500,536,1448,180,34690031430,23957337,686527,23957335,10963.4e6,0.023,1,2,10373.7e6,11357.1e6,7004.3e6
1529354945.081857722,204,0.201,0.015,1448,1500,536,1448,178,34717171294,23976057,687002,23976055,10679.0e6,0.023,1,2,10258.5e6,11062.5e6,10232.5e6
1529354945.113935445,204,0.241,0.071,1448,1500,536,1448,178,34744768726,23995182,687482,23995180,10506.4e6,0.023,1.25,2,8555.8e6,13604.7e6,4997.0e6
1529354945.144530578,204,0.351,0.275,1448,1500,536,1448,180,34772710782,24014397,687980,24014395,11049.4e6,0.023,1.25,2,5940.5e6,11446.2e6,1744.1e6
1529354945.173592804,204,0.186,0.039,1448,1500,536,1448,176,34799595798,24032982,688457,24032980,10225.4e6,0.023,1,2,10961.2e6,10592.6e6,9316.2e6
1529354945.201550195,204,0.184,0.018,1448,1500,536,1448,176,34827610254,24052287,688951,24052285,10144.2e6,0.023,1.25,2,11080.3e6,13135.6e6,9454.6e6
1529354945.230687516,204,0.187,0.021,1448,1500,536,1448,178,34853083470,24069972,689406,24069970,10674.3e6,0.023,1.25,2,11026.5e6,13822.0e6,7977.0e6
1529354945.261351474,204,0.226,0.106,1448,1500,536,1448,178,34882315694,24090177,689927,24090175,10500.1e6,0.023,1.25,2,9123.7e6,13596.5e6,8594.6e6
1529354945.293577176,204,0.153,0.02,1448,1500,536,1448,172,34912169110,24110742,690448,24110740,9126.8e6,0.023,0.75,2,13022.5e6,11818.2e6,8102.1e6
1529354945.321360156,204,0.206,0.057,1448,1500,536,1448,178,34941672110,24131037,690981,24131035,10493.7e6,0.023,1.25,2,10009.5e6,13588.2e6,5387.9e6
1529354945.350112974,204,0.168,0.03,1448,1500,536,1448,174,34968397846,24149577,691448,24149575,9811.6e6,0.023,1,2,11997.7e6,10163.9e6,8183.2e6
1529354945.379055124,204,0.178,0.03,1448,1500,536,1448,174,34995372638,24168162,691929,24168160,9738.2e6,0.023,1,2,11323.7e6,10087.9e6,7543.1e6
1529354945.409326023,204,0.232,0.048,1448,1500,536,1448,184,35025663350,24189087,692468,24189085,12017.0e6,0.023,1.25,2,9187.3e6,12448.6e6,7501.5e6
1529354945.441251987,204,0.2,0.041,1448,1500,536,1448,186,35055028790,24209427,692990,24209425,12615.5e6,0.023,1,2,10773.1e6,13068.5e6,10914.4e6
1529354945.470107980,204,0.196,0.087,1448,1500,536,1448,180,35081375150,24227607,693464,24227605,10984.8e6,0.023,1,2,10638.4e6,11379.3e6,5319.5e6
1529354945.499416391,204,0.249,0.069,1448,1500,536,1448,180,35110762310,24247812,693992,24247810,10919.3e6,0.023,1,2,8374.0e6,8582.8e6,7875.3e6
1529354945.528844906,204,0.173,0.027,1448,1500,536,1448,176,35137425782,24266352,694470,24266350,10168.2e6,0.023,0.75,2,11784.9e6,7900.0e6,8283.9e6
1529354945.560820538,204,0.197,0.019,1448,1500,536,1448,180,35165873190,24285927,694979,24285925,11032.4e6,0.023,1,2,10584.4e6,11428.6e6,10480.8e6
1529354945.590038590,204,0.18,0.01,1448,1500,536,1448,178,35195405150,24306357,695506,24306355,10335.4e6,0.023,1.25,2,11455.3e6,13383.2e6,8419.0e6
1529354945.619112009,204,0.182,0.018,1448,1500,536,1448,178,35223568750,24325842,696009,24325840,10591.1e6,0.023,1.25,2,11329.4e6,13714.3e6,10591.1e6
1529354945.651345599,204,0.205,0.019,1448,1500,536,1448,182,35252417254,24345687,696525,24345685,11962.6e6,0.023,0.75,2,10284.3e6,15137.6e6,11962.6e6
1529354945.680662919,204,0.233,0.064,1448,1500,536,1448,176,35282328590,24366297,697059,24366295,10144.2e6,0.023,1,2,8750.1e6,10508.5e6,7303.0e6
1529354945.709531822,204,0.196,0.016,1448,1500,536,1448,178,35308661918,24384567,697524,24384565,10451.7e6,0.023,1,2,10520.2e6,10827.1e6,7804.0e6
1529354945.739847881,204,0.208,0.059,1448,1500,536,1448,178,35339957542,24406212,698070,24406210,10445.7e6,0.023,1.25,2,9913.2e6,13526.0e6,4399.9e6
1529354945.769062327,204,0.19,0.018,1448,1500,536,1448,178,35366319830,24424347,698536,24424345,10821.0e6,0.023,1,2,10852.4e6,11209.6e6,9895.9e6
1529354945.798635987,204,0.18,0.016,1448,1500,536,1448,174,35393840518,24443382,699021,24443380,9613.9e6,0.023,1,2,11197.9e6,9959.2e6,7371.6e6
1529354945.827662003,204,0.235,0.065,1448,1500,536,1448,178,35423918374,24464172,699549,24464170,10406.0e6,0.023,1,2,8774.3e6,13474.6e6,5411.5e6
1529354945.859520125,204,0.182,0.036,1448,1500,536,1448,180,35453373590,24484557,700070,24484555,11071.4e6,0.023,1,2,11456.7e6,11469.0e6,6376.5e6
1529354945.888999351,204,0.263,0.137,1448,1500,536,1448,178,35481001430,24503592,700550,24503590,10820.2e6,0.023,1.25,2,7840.1e6,14011.0e6,3823.6e6
1529354945.920001197,204,0.192,0.014,1448,1500,536,1448,178,35509141862,24523032,701040,24523030,10425.6e6,0.023,1,2,10739.3e6,8100.0e6,10087.2e6
1529354945.949550595,204,0.17,0.022,1448,1500,536,1448,178,35539099534,24543732,701565,24543730,10539.5e6,0.023,1.25,2,12129.1e6,13647.5e6,10539.5e6
1529354945.979527310,204,0.195,0.019,1448,1500,536,1448,180,35566921406,24562902,702058,24562900,10995.0e6,0.023,1,2,10692.9e6,11389.8e6,8453.2e6
1529354946.009689450,204,0.205,0.016,1448,1500,536,1448,178,35594316118,24581847,702536,24581845,10598.1e6,0.023,1.25,2,10058.3e6,13723.4e6,8081.9e6
1529354946.041062192,204,0.211,0.023,1448,1500,536,1448,176,35623142902,24601737,703032,24601735,10023.5e6,0.023,0.75,2,9662.5e6,12979.3e6,8460.2e6
1529354946.073842710,204,0.193,0.024,1448,1500,536,1448,178,35651976926,24621672,703535,24621670,10374.7e6,0.023,1,2,10683.7e6,8060.4e6,8964.5e6
1529354946.105263767,204,0.206,0.019,1448,1500,536,1448,174,35683541878,24643497,704083,24643495,9774.0e6,0.023,0.75,2,9784.5e6,7593.8e6,8542.4e6
1529354946.134568830,204,0.232,0.05,1448,1500,536,1448,178,35710942382,24662307,704560,24662305,10611.3e6,0.023,1.25,2,8887.7e6,13740.5e6,6600.7e6
1529354946.163478284,204,0.187,0.022,1448,1500,536,1448,174,35737895454,24681027,705043,24681025,9821.2e6,0.023,1,2,10778.7e6,10173.9e6,9365.8e6
1529354946.193788993,204,0.199,0.011,1448,1500,536,1448,182,35766673006,24700917,705547,24700915,11584.0e6,0.023,1,2,10594.4e6,12000.0e6,8436.9e6
1529354946.222169162,204,0.185,0.021,1448,1500,536,1448,178,35793601462,24719502,706021,24719500,10369.5e6,0.023,1.25,2,11145.7e6,13427.4e6,8617.4e6
1529354946.253782066,204,0.184,0.026,1448,1500,536,1448,180,35821520350,24738762,706513,24738760,11160.2e6,0.023,1,2,11332.2e6,11561.0e6,8508.0e6
1529354946.283641351,204,0.185,0.021,1448,1500,536,1448,176,35850027126,24758472,707020,24758470,10254.7e6,0.023,0.75,2,11020.5e6,7967.2e6,8653.9e6
1529354946.313219162,204,0.167,0.028,1448,1500,536,1448,176,35878934998,24778362,707517,24778360,10183.7e6,0.023,1,2,12208.3e6,10549.4e6,9076.1e6
1529354946.343626132,204,0.247,0.08,1448,1500,536,1448,172,35907198510,24797937,708003,24797935,9267.2e6,0.023,1,2,8066.6e6,9600.0e6,6837.4e6
